T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.02.10_00:00:00_TAI,12667,4.580225e+22,2394.09,31298420000000.0,4.706,1584.470947,7.826832e+23,11751.98,Invalid KeyLink,15077120000000.0,37.523,67.65,74.252,-0.06691804,Invalid KeyLink,24.266,0.01254085,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_00:12:00_TAI,12667,4.547511e+22,2373.145,31028270000000.0,4.721,1588.623657,7.829829e+23,11806.16,Invalid KeyLink,15946540000000.0,37.875,67.335,73.452,-0.074843,Invalid KeyLink,24.925,0.01277555,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_00:24:00_TAI,12667,4.520071e+22,2388.865,31191730000000.0,4.744,1596.180664,7.768312e+23,11782.29,Invalid KeyLink,14903550000000.0,37.843,67.228,73.767,-0.0809698,Invalid KeyLink,24.822,0.01217101,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_00:36:00_TAI,12667,4.490711e+22,2404.811,31018440000000.0,4.625,1578.516846,7.808384e+23,11902.53,Invalid KeyLink,21769490000000.0,38.063,66.78,72.523,-0.17760502,Invalid KeyLink,25.074,0.01812693,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_00:48:00_TAI,12667,4.467146e+22,2337.38,30466650000000.0,4.692,1573.855103,7.742459e+23,11883.6,Invalid KeyLink,15568710000000.0,38.047,66.635,72.614,-0.10460246,Invalid KeyLink,24.85,0.01266995,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_01:00:00_TAI,12667,4.453371e+22,2369.631,30867270000000.0,4.724,1558.790283,7.764268e+23,11951.66,Invalid KeyLink,15122790000000.0,38.204,66.845,73.426,-0.12130634,Invalid KeyLink,25.024,0.01225957,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_01:12:00_TAI,12667,4.442963e+22,2389.439,31031540000000.0,4.655,1546.742554,7.823802e+23,12039.86,Invalid KeyLink,17188060000000.0,38.413,67.672,74.614,-0.10227897,Invalid KeyLink,25.534,0.01359574,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_01:24:00_TAI,12667,4.407809e+22,2357.715,31253780000000.0,4.526,1538.351929,7.827711e+23,12135.9,Invalid KeyLink,15336990000000.0,38.467,67.954,75.429,-0.11262476,Invalid KeyLink,25.892,0.01193335,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_01:36:00_TAI,12667,4.390733e+22,2375.419,31063910000000.0,4.591,1532.050781,7.691293e+23,12013.2,Invalid KeyLink,17497580000000.0,38.15,69.033,76.41,-0.12690037,Invalid KeyLink,25.634,0.01421538,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_01:48:00_TAI,12667,4.342355e+22,2354.742,31291170000000.0,4.542,1536.224854,7.760114e+23,12221.59,Invalid KeyLink,16008720000000.0,38.334,69.391,77.164,-0.27610075,Invalid KeyLink,26.032,0.01291611,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_02:00:00_TAI,12667,4.31814e+22,2359.391,30539500000000.0,4.661,1518.250488,7.662884e+23,12232.47,Invalid KeyLink,15255500000000.0,38.096,68.851,76.499,-0.17578283,Invalid KeyLink,25.431,0.01341155,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_02:12:00_TAI,12667,4.285329e+22,2326.96,30643940000000.0,4.646,1526.603882,7.589236e+23,12223.73,Invalid KeyLink,16507360000000.0,38.058,69.437,75.71,-0.09509856,Invalid KeyLink,25.243,0.01284511,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_02:24:00_TAI,12667,4.26323e+22,2324.271,30313370000000.0,4.701,1520.507202,7.513834e+23,12102.54,Invalid KeyLink,17940930000000.0,37.97,69.867,76.102,-0.14708617,Invalid KeyLink,25.252,0.01452462,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_02:36:00_TAI,12667,4.218648e+22,2270.982,30152450000000.0,4.432,1534.937378,7.559212e+23,12207.75,Invalid KeyLink,19239370000000.0,38.279,69.467,75.805,-0.28457877,Invalid KeyLink,26.191,0.0176308,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_02:48:00_TAI,12667,4.213324e+22,2265.129,30058330000000.0,4.422,1525.284912,7.529516e+23,12198.78,Invalid KeyLink,21270690000000.0,38.282,68.348,75.042,-0.26441911,Invalid KeyLink,25.877,0.0184741,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_03:00:00_TAI,12667,4.177047e+22,2212.677,29396170000000.0,4.772,1525.24353,7.369574e+23,12093.96,Invalid KeyLink,20330950000000.0,38.016,68.156,73.728,-0.20687655,Invalid KeyLink,25.643,0.01883105,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_03:12:00_TAI,12667,4.14502e+22,2224.268,29158240000000.0,4.859,1527.297119,7.411175e+23,12234.76,Invalid KeyLink,19145140000000.0,38.15,67.407,73.515,-0.16168681,Invalid KeyLink,25.401,0.0175359,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_03:24:00_TAI,12667,4.119495e+22,2231.887,28594360000000.0,4.949,1536.923584,7.328959e+23,12172.42,Invalid KeyLink,22066240000000.0,38.139,66.554,72.855,-0.13052642,Invalid KeyLink,25.752,0.01946146,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_03:36:00_TAI,12667,4.091765e+22,2215.193,28113380000000.0,4.901,1525.230103,7.270139e+23,12150.58,Invalid KeyLink,19694640000000.0,38.316,66.14,71.672,-0.22069767,Invalid KeyLink,26.28,0.01717124,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_03:48:00_TAI,12667,4.093053e+22,2242.821,28448200000000.0,4.55,1535.8396,7.272607e+23,12188.24,Invalid KeyLink,19041890000000.0,38.425,66.827,72.574,-0.17602053,Invalid KeyLink,26.19,0.01671138,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_04:00:00_TAI,12667,4.075809e+22,2256.751,28228740000000.0,4.43,1519.458496,7.315748e+23,12314.26,Invalid KeyLink,21016740000000.0,38.415,65.876,71.381,-0.20738286,Invalid KeyLink,26.213,0.01906633,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_04:12:00_TAI,12667,4.080976e+22,2266.368,28184840000000.0,4.336,1530.397339,7.326632e+23,12352.19,Invalid KeyLink,20774450000000.0,38.338,66.051,72.73,-0.20710564,Invalid KeyLink,26.559,0.01838139,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_04:24:00_TAI,12667,4.059906e+22,2261.57,28342980000000.0,4.477,1517.089355,7.234865e+23,12300.21,Invalid KeyLink,16512350000000.0,38.368,67.243,73.228,-0.14889985,Invalid KeyLink,26.988,0.01513011,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_04:36:00_TAI,12667,4.033388e+22,2253.185,27787480000000.0,4.384,1525.486816,7.191751e+23,12407.31,Invalid KeyLink,15768330000000.0,38.518,67.875,73.362,-0.14522865,Invalid KeyLink,27.091,0.01455007,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_04:48:00_TAI,12667,4.020822e+22,2288.731,28677090000000.0,4.406,1541.485596,7.362435e+23,12737.97,Invalid KeyLink,17718550000000.0,38.453,69.259,75.902,-0.13300095,Invalid KeyLink,27.368,0.01688863,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_05:00:00_TAI,12667,4.017516e+22,2256.715,27771880000000.0,4.329,1527.282349,7.207065e+23,12538.88,Invalid KeyLink,15263880000000.0,38.252,68.626,74.572,-0.23452154,Invalid KeyLink,27.112,0.01487966,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_05:12:00_TAI,12667,3.980354e+22,2228.378,27348430000000.0,4.394,1538.306152,7.21995e+23,12711.08,Invalid KeyLink,15906840000000.0,38.49,68.387,74.873,-0.19577892,Invalid KeyLink,27.295,0.01526426,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_05:24:00_TAI,12667,3.981997e+22,2246.831,27576030000000.0,4.367,1540.025391,7.249278e+23,12760.03,Invalid KeyLink,17546760000000.0,38.478,67.974,74.12,-0.24021345,Invalid KeyLink,27.471,0.01754205,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_05:36:00_TAI,12667,3.95808e+22,2241.846,28301270000000.0,4.343,1567.65332,7.375997e+23,13048.66,Invalid KeyLink,17887970000000.0,38.492,70.513,79.156,-0.10315909,Invalid KeyLink,28.054,0.01693759,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_05:48:00_TAI,12667,3.961062e+22,2191.977,27162560000000.0,4.356,1543.342041,7.152294e+23,12697.06,Invalid KeyLink,14687000000000.0,38.255,68.741,75.151,-0.17809482,Invalid KeyLink,27.235,0.01465373,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_06:00:00_TAI,12667,3.931943e+22,2166.879,26641170000000.0,4.486,1530.484985,7.089855e+23,12768.64,Invalid KeyLink,19461750000000.0,38.019,67.523,74.036,-0.19720678,Invalid KeyLink,26.721,0.01847654,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_06:12:00_TAI,12667,3.926393e+22,2150.759,26236170000000.0,4.45,1531.449951,7.05445e+23,12629.36,Invalid KeyLink,18216710000000.0,38.263,67.034,72.726,-0.18212479,Invalid KeyLink,27.33,0.01571605,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_06:24:00_TAI,12667,3.899982e+22,2130.654,25887150000000.0,4.684,1542.829224,6.980363e+23,12697.79,Invalid KeyLink,20229170000000.0,38.041,67.259,73.352,-0.19863708,Invalid KeyLink,26.704,0.01884113,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_06:36:00_TAI,12667,3.872724e+22,2101.658,25480740000000.0,4.663,1519.575684,7.00465e+23,12788.31,Invalid KeyLink,21769160000000.0,38.297,66.903,72.572,-0.2144921,Invalid KeyLink,27.272,0.01947338,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_06:48:00_TAI,12667,3.842395e+22,2120.399,25458420000000.0,4.54,1498.599854,6.957912e+23,12807.0,Invalid KeyLink,20758450000000.0,38.284,66.444,72.173,-0.15654625,Invalid KeyLink,27.148,0.01908255,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_07:00:00_TAI,12667,3.838657e+22,2107.868,25493170000000.0,4.602,1482.53833,6.923697e+23,12728.78,Invalid KeyLink,20457980000000.0,38.448,66.636,72.407,-0.21354748,Invalid KeyLink,27.189,0.01951734,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_07:12:00_TAI,12667,3.840325e+22,2131.551,25846000000000.0,4.461,1467.176147,6.987477e+23,12815.06,Invalid KeyLink,21751590000000.0,38.626,66.391,72.198,-0.22450987,Invalid KeyLink,27.837,0.01964127,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_07:24:00_TAI,12667,3.841945e+22,2182.342,26706470000000.0,4.485,1455.825806,7.126637e+23,12965.75,Invalid KeyLink,19625530000000.0,38.948,67.376,74.335,-0.15259047,Invalid KeyLink,28.576,0.01824174,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.10_07:36:00_TAI,12667,3.847044e+22,2141.057,25804660000000.0,4.77,1458.700073,7.011947e+23,12813.13,Invalid KeyLink,20642370000000.0,38.719,65.63,71.951,-0.194543,Invalid KeyLink,27.665,0.01880641,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
