T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.07.15_00:00:00_TAI,11487,8.33241e+22,7034.078,108362700000000.0,4.927,2701.7229,1.78792e+24,11615.78,Invalid KeyLink,19152080000000.0,41.406,87.002,97.068,-0.06531351,Invalid KeyLink,28.11,0.00325873,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_00:12:00_TAI,11487,8.31069e+22,6982.678,107607200000000.0,4.921,2701.44458,1.79098e+24,11654.36,Invalid KeyLink,23781000000000.0,41.385,86.914,97.015,-0.05938108,Invalid KeyLink,28.255,0.00466938,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_00:24:00_TAI,11487,8.335058e+22,7008.841,108242100000000.0,4.91,2688.851807,1.783638e+24,11575.77,Invalid KeyLink,21085630000000.0,41.175,86.917,97.152,-0.0681572,Invalid KeyLink,27.866,0.00353833,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_00:36:00_TAI,11487,8.368701e+22,6973.699,108421000000000.0,4.902,2689.853027,1.768652e+24,11395.52,Invalid KeyLink,19931650000000.0,41.03,86.569,96.541,-0.04985736,Invalid KeyLink,27.599,0.00257754,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_00:48:00_TAI,11487,8.333366e+22,6932.097,108302500000000.0,4.91,2685.356689,1.792419e+24,11489.57,Invalid KeyLink,21675220000000.0,41.436,85.98,95.979,-0.05530507,Invalid KeyLink,28.212,0.00388075,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_01:00:00_TAI,11487,8.357812e+22,7281.39,113498800000000.0,4.893,2681.230713,1.824045e+24,11756.45,Invalid KeyLink,1647792000000.0,40.97,87.312,99.442,-0.02595496,Invalid KeyLink,27.347,-0.00883321,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_01:12:00_TAI,11487,8.323667e+22,6923.251,107533500000000.0,4.893,2676.552002,1.783462e+24,11462.5,Invalid KeyLink,21716190000000.0,41.342,85.51,95.22,-0.06521778,Invalid KeyLink,27.8,0.00346819,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_01:24:00_TAI,11487,8.293288e+22,7161.024,113983100000000.0,4.89,2657.356201,1.87007e+24,12028.89,Invalid KeyLink,3617299000000.0,40.981,86.923,98.942,-0.05685985,Invalid KeyLink,27.385,-0.00816741,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_01:36:00_TAI,11487,8.353894e+22,6934.101,108633900000000.0,4.905,2674.656982,1.776769e+24,11364.58,Invalid KeyLink,20150340000000.0,41.146,85.241,95.17,-0.07034689,Invalid KeyLink,27.643,0.00291795,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_01:48:00_TAI,11487,8.360662e+22,6903.03,107647100000000.0,4.859,2667.943604,1.781818e+24,11377.74,Invalid KeyLink,21257740000000.0,41.238,85.276,94.992,-0.05305596,Invalid KeyLink,27.83,0.00413488,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_02:00:00_TAI,11487,8.429754e+22,7219.064,113772700000000.0,4.888,2662.251709,1.821222e+24,11603.47,Invalid KeyLink,2432615000000.0,40.669,87.01,99.381,-0.03787179,Invalid KeyLink,26.926,-0.00819418,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_02:12:00_TAI,11487,8.437312e+22,7286.989,114623800000000.0,4.893,2655.938965,1.805638e+24,11500.28,Invalid KeyLink,3177057000000.0,40.517,86.613,98.943,-0.04111762,Invalid KeyLink,26.467,-0.00770239,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_02:24:00_TAI,11487,8.475257e+22,7296.266,113937200000000.0,4.981,2661.845459,1.797297e+24,11438.16,Invalid KeyLink,5073626000000.0,40.259,87.029,99.638,-0.07889485,Invalid KeyLink,26.221,-0.00791489,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_02:36:00_TAI,11487,8.449615e+22,6920.276,107466300000000.0,4.939,2666.073486,1.761286e+24,11303.57,Invalid KeyLink,20109150000000.0,40.447,85.865,96.428,-0.05918131,Invalid KeyLink,26.436,0.00486902,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_02:48:00_TAI,11487,8.450623e+22,6897.29,107596200000000.0,4.936,2667.820312,1.766136e+24,11296.09,Invalid KeyLink,21667690000000.0,40.607,85.373,95.412,-0.10044099,Invalid KeyLink,26.743,0.00491427,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_03:00:00_TAI,11487,8.461976e+22,7127.496,110457200000000.0,4.905,2666.040771,1.790902e+24,11550.34,Invalid KeyLink,3744191000000.0,40.042,86.884,98.728,-0.05899842,Invalid KeyLink,25.959,-0.0068562,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_03:12:00_TAI,11487,8.490507e+22,6909.744,106785500000000.0,4.947,2664.923828,1.742456e+24,11206.79,Invalid KeyLink,17337620000000.0,40.144,85.198,94.981,-0.09169446,Invalid KeyLink,26.274,0.00534177,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_03:24:00_TAI,11487,8.48391e+22,7160.765,111387300000000.0,4.96,2663.037354,1.802467e+24,11547.69,Invalid KeyLink,4307845000000.0,40.107,86.322,98.011,-0.02328362,Invalid KeyLink,26.028,-0.00696289,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_03:36:00_TAI,11487,8.419942e+22,6778.363,106131500000000.0,4.946,2640.887939,1.772093e+24,11382.72,Invalid KeyLink,16003040000000.0,40.629,84.931,94.418,-0.08028193,Invalid KeyLink,26.854,0.0042796,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_03:48:00_TAI,11487,8.443619e+22,7092.678,111188300000000.0,4.925,2646.358154,1.803801e+24,11605.31,Invalid KeyLink,3721027000000.0,40.334,86.424,98.363,-0.05196832,Invalid KeyLink,26.294,-0.00772219,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_04:00:00_TAI,11487,8.429399e+22,6797.868,105762200000000.0,4.976,2650.849121,1.763935e+24,11420.34,Invalid KeyLink,15515050000000.0,40.487,85.256,94.912,-0.06402422,Invalid KeyLink,26.59,0.00222525,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_04:12:00_TAI,11487,8.391064e+22,7065.88,109903600000000.0,4.988,2649.218262,1.80008e+24,11781.79,Invalid KeyLink,2101549000000.0,40.363,87.519,99.315,-0.00016826,Invalid KeyLink,26.517,-0.00796821,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_04:24:00_TAI,11487,8.333115e+22,6992.565,110173700000000.0,4.967,2653.015869,1.837164e+24,12084.7,Invalid KeyLink,6645651000000.0,40.455,87.65,99.367,-0.07256903,Invalid KeyLink,26.607,-0.00942592,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_04:36:00_TAI,11487,8.413861e+22,7141.773,111448500000000.0,4.976,2662.30127,1.789099e+24,11793.57,Invalid KeyLink,5455338000000.0,40.011,87.08,98.3,-0.08784433,Invalid KeyLink,26.223,-0.00667606,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_04:48:00_TAI,11487,8.39231e+22,7023.844,109809700000000.0,4.966,2652.400391,1.803651e+24,11910.04,Invalid KeyLink,3613295000000.0,40.312,87.756,99.855,-0.05828238,Invalid KeyLink,26.786,-0.00848901,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_05:00:00_TAI,11487,8.30571e+22,7072.393,109775700000000.0,4.997,2656.969238,1.829885e+24,12272.36,Invalid KeyLink,6783955000000.0,40.461,88.007,98.658,-0.0955527,Invalid KeyLink,26.982,-0.00485885,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_05:12:00_TAI,11487,8.324579e+22,6715.738,103540500000000.0,5.02,2650.284668,1.75239e+24,11802.67,Invalid KeyLink,24271490000000.0,40.576,87.061,95.631,-0.09387942,Invalid KeyLink,27.139,0.00629174,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_05:24:00_TAI,11487,8.352968e+22,6982.743,108337200000000.0,4.99,2664.255859,1.772458e+24,12003.54,Invalid KeyLink,5190147000000.0,40.159,89.278,100.07,-0.085855,Invalid KeyLink,26.285,-0.00608815,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_05:36:00_TAI,11487,8.3422e+22,6961.325,108207300000000.0,5.007,2649.812744,1.771697e+24,12045.29,Invalid KeyLink,4280495000000.0,40.181,89.591,100.196,-0.0710835,Invalid KeyLink,26.489,-0.00546257,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_05:48:00_TAI,11487,8.316078e+22,6567.809,102981000000000.0,4.995,2645.576904,1.742108e+24,11803.94,Invalid KeyLink,14250720000000.0,40.52,88.336,97.469,-0.10729674,Invalid KeyLink,27.21,0.00267649,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_06:00:00_TAI,11487,8.400437e+22,6878.869,108299500000000.0,4.978,2651.717773,1.797934e+24,12033.96,Invalid KeyLink,7539643000000.0,40.19,89.771,100.167,-0.12326009,Invalid KeyLink,26.382,-0.00492591,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_06:12:00_TAI,11487,8.297011e+22,6638.825,105520300000000.0,4.956,2667.212402,1.824622e+24,12304.91,Invalid KeyLink,9636429000000.0,40.768,89.89,100.548,-0.0796008,Invalid KeyLink,27.505,-0.00446737,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_06:24:00_TAI,11487,8.332968e+22,6632.111,105171900000000.0,4.983,2647.187988,1.812348e+24,12144.04,Invalid KeyLink,9506199000000.0,40.63,89.724,100.414,-0.08843624,Invalid KeyLink,27.146,-0.00372666,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_06:36:00_TAI,11487,8.326187e+22,6656.116,105648400000000.0,4.975,2661.23999,1.826167e+24,12172.51,Invalid KeyLink,7207564000000.0,40.817,89.557,99.993,-0.0740089,Invalid KeyLink,27.47,-0.00450599,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_06:48:00_TAI,11487,8.412843e+22,6689.889,106050600000000.0,4.966,2657.486816,1.817509e+24,11941.43,Invalid KeyLink,6071888000000.0,40.623,88.958,99.214,-0.09226499,Invalid KeyLink,27.093,-0.00554164,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_07:00:00_TAI,11487,8.415622e+22,6662.403,107254500000000.0,4.939,2655.12085,1.833317e+24,11878.43,Invalid KeyLink,3603351000000.0,40.979,88.694,99.283,-0.05702316,Invalid KeyLink,27.625,-0.00607304,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_08:00:00_TAI,11487,9.126823e+22,5303.06,94201120000000.0,4.673,2523.22876,1.703628e+24,9265.171,Invalid KeyLink,2437418000000.0,38.351,47.487,54.51,-0.03237683,Invalid KeyLink,23.244,-0.00254271,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_08:12:00_TAI,11487,9.016215e+22,6351.367,103604900000000.0,4.796,2618.119385,1.723611e+24,10099.65,Invalid KeyLink,4045384000000.0,38.697,67.093,76.158,-0.05789685,Invalid KeyLink,23.18,-0.00554086,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_08:24:00_TAI,11487,8.860399e+22,6880.186,110356400000000.0,4.85,2653.100342,1.758438e+24,10718.18,Invalid KeyLink,4666910000000.0,39.42,79.556,89.518,-0.05860667,Invalid KeyLink,24.518,-0.00590646,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_08:36:00_TAI,11487,8.69181e+22,6926.114,110866000000000.0,4.953,2685.783203,1.808704e+24,11342.9,Invalid KeyLink,8153238000000.0,39.925,84.591,95.245,-0.12488817,Invalid KeyLink,25.347,-0.00583225,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_08:48:00_TAI,11487,8.589277e+22,6912.342,110203300000000.0,5.135,2690.542725,1.809657e+24,11593.75,Invalid KeyLink,10933190000000.0,40.174,86.735,98.152,-0.17108563,Invalid KeyLink,25.996,-0.00552221,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.15_09:00:00_TAI,11487,8.546598e+22,6822.329,108465600000000.0,5.179,2687.248291,1.77499e+24,11554.0,Invalid KeyLink,9313993000000.0,39.983,87.951,99.397,-0.1480868,Invalid KeyLink,25.719,-0.0067783,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
