T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.06.30_02:36:00_TAI,11420,2.334458e+22,1042.214,18557280000000.0,3.71,581.67865,4.77532e+23,9804.641,Invalid KeyLink,11646190000000.0,43.624,58.235,62.212,0.09459705,Invalid KeyLink,29.375,-0.01554351,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_02:48:00_TAI,11420,2.332969e+22,1040.512,18669450000000.0,3.735,589.63208,4.749926e+23,9750.106,Invalid KeyLink,12131060000000.0,43.431,58.605,62.57,0.07249091,Invalid KeyLink,29.368,-0.01545979,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_03:00:00_TAI,11420,2.328465e+22,1042.185,18579160000000.0,3.713,598.531311,4.761365e+23,9864.204,Invalid KeyLink,12366730000000.0,43.336,58.783,62.941,0.03184096,Invalid KeyLink,29.648,-0.0158155,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_03:12:00_TAI,11420,2.323417e+22,1041.178,18529200000000.0,3.749,583.126465,4.746494e+23,9856.721,Invalid KeyLink,11823160000000.0,43.367,58.637,62.741,0.03601342,Invalid KeyLink,29.675,-0.01593581,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_03:24:00_TAI,11420,2.325285e+22,1040.279,18632330000000.0,3.705,588.666321,4.737088e+23,9890.101,Invalid KeyLink,11538020000000.0,42.972,58.881,63.524,0.04411294,Invalid KeyLink,29.396,-0.0158215,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_03:36:00_TAI,11420,2.331533e+22,1032.016,18638200000000.0,3.719,588.640442,4.741524e+23,9895.249,Invalid KeyLink,11715270000000.0,42.952,58.903,63.144,0.09427244,Invalid KeyLink,29.461,-0.01589389,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_03:48:00_TAI,11420,2.325719e+22,1034.286,18644980000000.0,3.774,590.21521,4.744484e+23,9905.544,Invalid KeyLink,11034470000000.0,43.228,58.576,63.118,0.05178837,Invalid KeyLink,30.206,-0.01546516,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_04:00:00_TAI,11420,2.322924e+22,1040.276,18936520000000.0,3.775,583.080566,4.717181e+23,9857.561,Invalid KeyLink,12111440000000.0,43.293,59.005,63.624,0.09486187,Invalid KeyLink,30.303,-0.0155564,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_04:12:00_TAI,11420,2.326508e+22,1043.122,19352230000000.0,3.776,588.03241,4.732856e+23,9783.339,Invalid KeyLink,11549110000000.0,43.427,58.791,63.804,0.02495907,Invalid KeyLink,30.414,-0.0153213,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_04:24:00_TAI,11420,2.31741e+22,1042.607,18853610000000.0,3.833,593.807922,4.721868e+23,9858.053,Invalid KeyLink,11677370000000.0,43.447,58.193,62.27,0.09051381,Invalid KeyLink,30.446,-0.01595387,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_04:36:00_TAI,11420,2.320954e+22,1054.711,18877660000000.0,3.841,600.506653,4.712145e+23,9913.062,Invalid KeyLink,11273720000000.0,42.981,58.538,62.257,0.08926247,Invalid KeyLink,30.081,-0.01577347,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_04:48:00_TAI,11420,2.327058e+22,1048.757,19173770000000.0,3.924,596.99939,4.73808e+23,9889.43,Invalid KeyLink,11375970000000.0,43.167,58.097,62.161,0.07990271,Invalid KeyLink,30.328,-0.01566147,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_05:00:00_TAI,11420,2.308739e+22,1043.573,18827490000000.0,3.936,595.796448,4.681916e+23,9931.881,Invalid KeyLink,11791640000000.0,43.045,58.282,61.951,0.10863376,Invalid KeyLink,29.843,-0.01610614,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_05:12:00_TAI,11420,2.281706e+22,1024.097,18533550000000.0,3.949,586.686951,4.67355e+23,10065.85,Invalid KeyLink,11311710000000.0,43.184,58.534,62.028,0.08763304,Invalid KeyLink,30.214,-0.01619458,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_05:24:00_TAI,11420,2.286688e+22,1003.561,17985570000000.0,3.955,587.908691,4.63767e+23,10072.7,Invalid KeyLink,11885820000000.0,42.541,58.764,61.514,0.09968116,Invalid KeyLink,29.384,-0.01584609,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_05:36:00_TAI,11420,2.27952e+22,1010.731,17874410000000.0,3.927,575.938904,4.633604e+23,10204.56,Invalid KeyLink,12346880000000.0,42.422,59.326,62.226,0.07740475,Invalid KeyLink,29.721,-0.01579586,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_05:48:00_TAI,11420,2.251577e+22,999.419,17655490000000.0,3.918,580.465027,4.583233e+23,10311.68,Invalid KeyLink,12202820000000.0,42.296,59.302,62.473,0.06112199,Invalid KeyLink,29.374,-0.01569469,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_06:00:00_TAI,11420,2.227631e+22,987.013,17590320000000.0,3.97,585.430847,4.586644e+23,10386.7,Invalid KeyLink,11252270000000.0,42.828,59.17,62.679,0.05244428,Invalid KeyLink,30.393,-0.01510895,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_06:12:00_TAI,11420,2.242755e+22,972.363,17335520000000.0,3.958,581.943787,4.594585e+23,10256.01,Invalid KeyLink,10857640000000.0,43.331,58.844,62.332,0.06214259,Invalid KeyLink,30.516,-0.01489838,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_06:24:00_TAI,11420,2.222376e+22,972.66,17249940000000.0,3.948,574.812744,4.565839e+23,10315.7,Invalid KeyLink,12131360000000.0,43.33,58.96,62.367,0.09160334,Invalid KeyLink,30.521,-0.01554116,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_06:36:00_TAI,11420,2.214702e+22,958.904,16961980000000.0,3.955,571.322388,4.552188e+23,10261.15,Invalid KeyLink,12666660000000.0,43.703,58.553,61.735,0.05666408,Invalid KeyLink,30.927,-0.01600269,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_06:48:00_TAI,11420,2.211041e+22,937.895,16570730000000.0,3.984,574.511414,4.529719e+23,10142.49,Invalid KeyLink,11875640000000.0,44.029,56.942,59.463,0.02367296,Invalid KeyLink,30.839,-0.01532175,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_07:00:00_TAI,11420,2.193925e+22,913.72,16215510000000.0,3.978,568.342224,4.532463e+23,10159.51,Invalid KeyLink,12146650000000.0,44.35,56.803,59.573,0.09107478,Invalid KeyLink,30.834,-0.01523267,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_07:12:00_TAI,11420,2.192099e+22,923.25,16556330000000.0,4.024,570.051147,4.557912e+23,10110.91,Invalid KeyLink,12393430000000.0,44.831,57.006,60.225,0.07830925,Invalid KeyLink,31.302,-0.01521619,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_07:24:00_TAI,11420,2.191979e+22,914.878,16495300000000.0,3.956,573.246399,4.572601e+23,10082.9,Invalid KeyLink,11964360000000.0,45.26,56.951,60.629,0.10216041,Invalid KeyLink,31.768,-0.01512906,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_07:36:00_TAI,11420,2.200487e+22,910.626,16327480000000.0,4.064,571.616821,4.572906e+23,9968.843,Invalid KeyLink,11334780000000.0,45.672,56.178,59.803,0.11543477,Invalid KeyLink,32.197,-0.01494184,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_07:48:00_TAI,11420,2.188355e+22,913.885,15999270000000.0,4.04,566.015747,4.535577e+23,10101.84,Invalid KeyLink,11443000000000.0,45.327,56.157,59.308,0.03677721,Invalid KeyLink,31.93,-0.0148972,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_08:00:00_TAI,11420,2.189004e+22,909.368,15822680000000.0,4.105,574.890015,4.535863e+23,10095.31,Invalid KeyLink,11878650000000.0,45.629,55.615,58.557,0.06778837,Invalid KeyLink,31.695,-0.01525693,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_08:12:00_TAI,11420,2.177661e+22,917.167,15723970000000.0,4.116,583.710144,4.546008e+23,10215.11,Invalid KeyLink,11161420000000.0,45.83,55.867,58.778,0.06271818,Invalid KeyLink,31.537,-0.01503076,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_08:24:00_TAI,11420,2.158814e+22,928.352,16229730000000.0,4.154,589.960693,4.545959e+23,10371.3,Invalid KeyLink,10639450000000.0,45.764,56.987,60.179,0.06356341,Invalid KeyLink,31.477,-0.0149324,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_08:36:00_TAI,11420,2.164289e+22,923.609,15975610000000.0,4.132,582.547668,4.53565e+23,10343.71,Invalid KeyLink,11095640000000.0,45.578,57.233,59.954,0.07548761,Invalid KeyLink,31.395,-0.0155932,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_08:48:00_TAI,11420,2.163062e+22,929.045,15960990000000.0,4.099,575.053345,4.514178e+23,10328.83,Invalid KeyLink,9793489000000.0,45.322,57.214,59.846,0.02518511,Invalid KeyLink,31.131,-0.01404474,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_09:00:00_TAI,11420,2.151697e+22,943.254,16084120000000.0,4.073,573.72821,4.52615e+23,10472.06,Invalid KeyLink,10717140000000.0,45.508,57.601,60.485,0.04321092,Invalid KeyLink,31.922,-0.01455787,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_09:12:00_TAI,11420,2.153896e+22,940.795,15689900000000.0,4.058,564.506104,4.508629e+23,10526.94,Invalid KeyLink,11488680000000.0,44.843,57.532,60.683,0.02162514,Invalid KeyLink,31.293,-0.01608083,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_09:24:00_TAI,11420,2.121497e+22,930.867,15665200000000.0,4.084,572.213989,4.522393e+23,10702.1,Invalid KeyLink,11710910000000.0,45.457,56.896,60.095,0.01978925,Invalid KeyLink,32.393,-0.01603265,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_09:36:00_TAI,11420,2.093617e+22,907.882,15395990000000.0,4.128,575.316345,4.514197e+23,10873.74,Invalid KeyLink,9886223000000.0,45.445,57.551,60.812,0.05471795,Invalid KeyLink,32.588,-0.01437155,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_09:48:00_TAI,11420,2.068831e+22,917.135,15463940000000.0,4.109,569.469727,4.493091e+23,11021.75,Invalid KeyLink,10019370000000.0,45.451,57.346,60.782,0.03652918,Invalid KeyLink,32.398,-0.01495701,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_10:00:00_TAI,11420,2.068524e+22,922.689,15180670000000.0,4.104,554.875,4.496147e+23,11036.08,Invalid KeyLink,9554205000000.0,45.321,57.145,60.091,0.0487658,Invalid KeyLink,32.572,-0.01516533,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_10:12:00_TAI,11420,2.052085e+22,907.852,14942190000000.0,4.033,556.281494,4.45615e+23,11034.67,Invalid KeyLink,11310260000000.0,45.029,56.17,58.941,0.00226487,Invalid KeyLink,32.123,-0.01592511,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_10:24:00_TAI,11420,2.024051e+22,886.867,14558570000000.0,4.04,550.783203,4.42242e+23,11089.36,Invalid KeyLink,11220930000000.0,45.264,55.671,58.287,0.03917564,Invalid KeyLink,32.419,-0.01594711,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_10:36:00_TAI,11420,1.980046e+22,876.837,14376640000000.0,4.029,540.285889,4.423472e+23,11355.18,Invalid KeyLink,10135910000000.0,45.845,55.303,58.344,0.04088372,Invalid KeyLink,33.27,-0.01536087,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_10:48:00_TAI,11420,1.975224e+22,858.691,13947330000000.0,4.014,546.433105,4.400835e+23,11339.6,Invalid KeyLink,10309340000000.0,45.691,54.523,57.517,0.02883237,Invalid KeyLink,32.752,-0.01520022,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_11:00:00_TAI,11420,1.975573e+22,865.323,14194160000000.0,4.011,553.190857,4.414948e+23,11236.39,Invalid KeyLink,10869460000000.0,46.018,53.528,56.874,0.04825801,Invalid KeyLink,32.995,-0.01548053,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_11:12:00_TAI,11420,1.980879e+22,857.612,14278280000000.0,4.012,545.265198,4.429018e+23,11120.34,Invalid KeyLink,10378930000000.0,46.085,52.916,55.626,0.0691275,Invalid KeyLink,33.021,-0.01528722,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_11:24:00_TAI,11420,1.958167e+22,841.905,13858710000000.0,4.052,550.553833,4.41763e+23,11225.76,Invalid KeyLink,11122710000000.0,46.415,52.973,55.551,0.03882847,Invalid KeyLink,33.498,-0.01564581,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_11:36:00_TAI,11420,1.933086e+22,830.114,13976030000000.0,4.099,554.122681,4.476818e+23,11575.39,Invalid KeyLink,9635521000000.0,46.357,54.385,58.195,0.07575417,Invalid KeyLink,33.758,-0.01422545,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_11:48:00_TAI,11420,1.95157e+22,826.208,13526550000000.0,4.161,547.57135,4.405732e+23,11320.06,Invalid KeyLink,10704820000000.0,46.102,53.095,55.235,0.06847907,Invalid KeyLink,32.662,-0.01547227,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_12:00:00_TAI,11420,1.930063e+22,817.283,13305730000000.0,4.194,550.98175,4.416781e+23,11394.72,Invalid KeyLink,10610990000000.0,46.859,52.391,54.691,0.03668115,Invalid KeyLink,33.422,-0.01590025,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_12:12:00_TAI,11420,1.929242e+22,838.341,13801560000000.0,4.186,547.279175,4.401544e+23,11355.02,Invalid KeyLink,9384960000000.0,46.897,54.028,56.623,0.08813258,Invalid KeyLink,33.634,-0.01496896,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_12:24:00_TAI,11420,1.932154e+22,826.485,13493250000000.0,4.182,545.16449,4.394065e+23,11341.95,Invalid KeyLink,9829471000000.0,46.695,52.688,55.259,0.04081536,Invalid KeyLink,33.776,-0.01542211,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_12:36:00_TAI,11420,1.938088e+22,826.839,13352670000000.0,4.156,538.242004,4.374153e+23,11256.21,Invalid KeyLink,9791668000000.0,46.562,52.137,54.765,0.0169345,Invalid KeyLink,32.856,-0.01514168,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_12:48:00_TAI,11420,1.915966e+22,830.571,13459600000000.0,4.142,544.832214,4.382588e+23,11417.6,Invalid KeyLink,10146710000000.0,47.047,52.384,54.767,0.05734923,Invalid KeyLink,33.263,-0.0152695,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_13:00:00_TAI,11420,1.93645e+22,842.092,13692540000000.0,4.128,543.502869,4.397747e+23,11211.18,Invalid KeyLink,10533960000000.0,47.062,52.013,54.639,0.04640928,Invalid KeyLink,33.385,-0.01548482,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_13:12:00_TAI,11420,1.924277e+22,846.506,13808200000000.0,4.104,534.476013,4.383617e+23,11234.49,Invalid KeyLink,9628115000000.0,47.169,52.863,56.236,0.05724858,Invalid KeyLink,33.916,-0.01546467,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_13:24:00_TAI,11420,1.921334e+22,847.726,13822370000000.0,4.105,533.578552,4.482856e+23,11389.2,Invalid KeyLink,9573823000000.0,47.498,53.503,57.762,0.04267269,Invalid KeyLink,34.243,-0.0160914,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_13:36:00_TAI,11420,1.910899e+22,857.116,14241310000000.0,4.103,525.802856,4.469965e+23,11366.04,Invalid KeyLink,10705090000000.0,47.878,53.672,58.758,0.08720398,Invalid KeyLink,34.522,-0.01665694,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_13:48:00_TAI,11420,1.880599e+22,833.175,13925580000000.0,4.097,526.48761,4.460266e+23,11549.25,Invalid KeyLink,9709540000000.0,48.105,53.407,58.381,0.10314645,Invalid KeyLink,35.622,-0.01557846,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_14:00:00_TAI,11420,1.870138e+22,816.34,13607370000000.0,3.982,529.170288,4.421306e+23,11580.58,Invalid KeyLink,9696106000000.0,48.016,52.989,57.804,0.04922431,Invalid KeyLink,34.962,-0.01642157,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_14:12:00_TAI,11420,1.857141e+22,812.65,13651160000000.0,4.023,534.199219,4.446919e+23,11745.31,Invalid KeyLink,8370471000000.0,48.389,53.375,58.454,0.05800167,Invalid KeyLink,35.568,-0.01520022,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_14:24:00_TAI,11420,1.845427e+22,822.017,13593730000000.0,4.02,527.360107,4.439692e+23,11737.75,Invalid KeyLink,8440924000000.0,48.633,52.022,56.225,0.12194949,Invalid KeyLink,35.947,-0.01573385,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_14:36:00_TAI,11420,1.829662e+22,801.051,13093150000000.0,4.038,524.271301,4.379451e+23,11716.29,Invalid KeyLink,9534478000000.0,48.582,49.95,53.576,0.1175053,Invalid KeyLink,35.305,-0.01549193,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_14:48:00_TAI,11420,1.82603e+22,797.904,13365210000000.0,4.029,537.927856,4.453826e+23,11899.63,Invalid KeyLink,10218570000000.0,48.926,52.089,57.015,0.09189036,Invalid KeyLink,36.267,-0.01560129,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_15:00:00_TAI,11420,1.809875e+22,799.237,13237920000000.0,4.026,533.331421,4.408335e+23,11933.91,Invalid KeyLink,10014700000000.0,48.613,51.784,57.227,0.12003961,Invalid KeyLink,36.171,-0.01643932,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_15:12:00_TAI,11420,1.798632e+22,783.341,12507760000000.0,4.04,525.687378,4.355722e+23,11887.65,Invalid KeyLink,9554115000000.0,49.07,49.659,52.507,0.08117831,Invalid KeyLink,36.535,-0.01591185,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_15:24:00_TAI,11420,1.774117e+22,775.828,12439710000000.0,4.12,536.244629,4.385586e+23,12210.8,Invalid KeyLink,9498958000000.0,49.513,49.571,52.468,0.15511298,Invalid KeyLink,37.332,-0.01553641,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_15:36:00_TAI,11420,1.76953e+22,772.509,12512620000000.0,4.133,545.139771,4.393033e+23,12368.27,Invalid KeyLink,9299844000000.0,49.146,50.026,53.15,0.15925545,Invalid KeyLink,36.893,-0.01532225,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_15:48:00_TAI,11420,1.759287e+22,772.154,12388590000000.0,4.112,524.560181,4.383084e+23,12585.91,Invalid KeyLink,9314940000000.0,49.163,50.789,53.755,0.12061863,Invalid KeyLink,37.059,-0.01548123,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_16:00:00_TAI,11420,1.78125e+22,783.929,12695740000000.0,4.106,528.28302,4.381712e+23,12288.62,Invalid KeyLink,9609754000000.0,48.949,50.082,52.87,0.12757663,Invalid KeyLink,36.97,-0.01538806,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_16:12:00_TAI,11420,1.767727e+22,772.985,12290460000000.0,4.107,537.234741,4.339536e+23,12359.54,Invalid KeyLink,9620310000000.0,48.869,50.476,52.655,0.11571264,Invalid KeyLink,36.739,-0.01566418,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_16:24:00_TAI,11420,1.746219e+22,782.826,12559550000000.0,4.111,534.876343,4.352765e+23,12657.17,Invalid KeyLink,9653766000000.0,49.122,50.794,53.45,0.09535868,Invalid KeyLink,37.783,-0.01557817,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_16:36:00_TAI,11420,1.735603e+22,793.755,12804060000000.0,4.133,533.913635,4.385524e+23,12760.8,Invalid KeyLink,9476495000000.0,49.515,51.048,55.645,0.10513809,Invalid KeyLink,38.384,-0.01510272,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.30_16:48:00_TAI,11420,1.734381e+22,790.467,12580110000000.0,4.044,527.27655,4.387407e+23,12844.71,Invalid KeyLink,8786325000000.0,49.094,52.261,56.751,0.20333394,Invalid KeyLink,37.597,-0.01526944,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
