T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.06.25_00:00:00_TAI,13383,6.3543e+20,26.681,568288000000.0,0.0,35.744854,2.109416e+21,1620.778,Invalid KeyLink,139619500000.0,24.0,96.161,97.396,-0.26221558,Invalid KeyLink,0.204,0.00601407,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_00:12:00_TAI,13383,5.981913e+20,28.045,586840700000.0,0.0,34.899605,1.996356e+21,1648.278,Invalid KeyLink,148935800000.0,23.701,97.252,98.232,0.0844717,Invalid KeyLink,0.0,0.01127414,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_00:24:00_TAI,13383,5.959138e+20,25.463,538340000000.0,0.0,33.693592,1.976645e+21,1626.653,Invalid KeyLink,120831500000.0,23.766,98.584,99.874,-0.1402992,Invalid KeyLink,0.546,0.0083477,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_00:36:00_TAI,13383,6.226576e+20,26.118,559796100000.0,0.0,34.78022,2.008977e+21,1567.599,Invalid KeyLink,208810900000.0,23.586,94.189,95.639,-0.16689451,Invalid KeyLink,0.518,0.00985556,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_00:48:00_TAI,13383,6.268555e+20,24.894,524126300000.0,0.0,35.314289,2.074375e+21,1625.366,Invalid KeyLink,96779270000.0,23.63,95.31,96.845,-0.18533224,Invalid KeyLink,0.52,0.00080654,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_01:00:00_TAI,13383,6.387472e+20,25.983,553041400000.0,0.0,35.790131,1.968665e+21,1521.949,Invalid KeyLink,113880300000.0,23.359,94.317,96.04,-0.21516389,Invalid KeyLink,0.0,0.00139053,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_01:12:00_TAI,13383,6.437556e+20,25.616,533640300000.0,0.0,35.021854,2.046401e+21,1570.757,Invalid KeyLink,200695700000.0,23.438,92.682,93.986,-0.37647548,Invalid KeyLink,0.612,0.00487719,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_01:24:00_TAI,13383,6.27581e+20,25.569,521956300000.0,0.0,33.288589,2.097811e+21,1680.451,Invalid KeyLink,75264850000.0,23.545,95.918,97.121,0.00348802,Invalid KeyLink,0.106,0.001513,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_01:36:00_TAI,13383,6.329252e+20,26.492,531606600000.0,0.0,32.18018,2.094117e+21,1681.068,Invalid KeyLink,113313800000.0,23.639,98.623,99.667,-0.22229153,Invalid KeyLink,0.213,-0.00031219,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.06.25_01:48:00_TAI,13383,6.292484e+20,26.477,517012000000.0,0.0,30.408829,2.115219e+21,1750.254,Invalid KeyLink,59565710000.0,23.121,99.636,101.268,-0.12044413,Invalid KeyLink,0.0,0.003548,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
