T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.12.22_00:00:00_TAI,14165,6.364643e+21,268.395,6079629000000.0,0.0,132.42662,1.883434e+22,1287.87,Invalid KeyLink,596179000000.0,25.247,88.305,88.312,-0.10637057,Invalid KeyLink,0.908,0.0024083,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_00:12:00_TAI,14165,6.358489e+21,264.522,6054854000000.0,1.939,131.619415,1.844815e+22,1255.306,Invalid KeyLink,160597200000.0,25.216,87.943,87.919,-0.0285133,Invalid KeyLink,0.895,0.0018113,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_00:24:00_TAI,14165,6.296205e+21,263.943,6083800000000.0,0.0,126.473732,1.814726e+22,1242.58,Invalid KeyLink,247664300000.0,25.146,87.805,87.547,-0.04424645,Invalid KeyLink,0.655,0.00272771,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_00:36:00_TAI,14165,6.256437e+21,261.567,5987983000000.0,0.0,123.839272,1.783416e+22,1228.177,Invalid KeyLink,265917600000.0,25.065,87.336,87.411,-0.04777997,Invalid KeyLink,0.512,0.00199543,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_00:48:00_TAI,14165,6.24195e+21,255.566,5877558000000.0,0.0,124.783173,1.776972e+22,1217.725,Invalid KeyLink,650281700000.0,25.161,86.551,86.53,-0.11626509,Invalid KeyLink,0.664,0.00252493,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_01:00:00_TAI,14165,5.98016e+21,247.808,5763314000000.0,0.0,124.059616,1.70502e+22,1221.21,Invalid KeyLink,461584500000.0,25.147,87.732,87.519,-0.08625404,Invalid KeyLink,0.713,0.00268441,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_01:12:00_TAI,14165,5.934631e+21,245.221,5707357000000.0,0.0,123.54258,1.683646e+22,1214.566,Invalid KeyLink,149645400000.0,25.03,88.303,87.908,-0.01930164,Invalid KeyLink,0.469,0.00026988,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_01:24:00_TAI,14165,5.97679e+21,244.267,5691247000000.0,0.0,122.67981,1.676238e+22,1192.541,Invalid KeyLink,169465000000.0,25.004,87.276,87.002,-0.03145296,Invalid KeyLink,0.548,0.00096801,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_01:36:00_TAI,14165,5.907323e+21,240.245,5628878000000.0,0.0,122.923843,1.633477e+22,1174.66,Invalid KeyLink,216408700000.0,25.037,86.325,86.154,-0.04059812,Invalid KeyLink,0.716,0.00028601,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_01:48:00_TAI,14165,5.874244e+21,236.717,5541221000000.0,0.0,120.729225,1.631167e+22,1183.625,Invalid KeyLink,224138500000.0,24.923,85.45,85.336,-0.04242797,Invalid KeyLink,0.501,0.00057627,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_02:00:00_TAI,14165,5.848176e+21,235.015,5525566000000.0,0.0,118.944557,1.610569e+22,1173.314,Invalid KeyLink,157191800000.0,24.86,85.78,85.82,0.02987261,Invalid KeyLink,0.6,0.00110253,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_02:12:00_TAI,14165,5.834216e+21,238.67,5528185000000.0,0.0,120.175133,1.607349e+22,1171.875,Invalid KeyLink,77961280000.0,24.906,85.064,85.061,0.01482677,Invalid KeyLink,0.639,0.00209329,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_02:24:00_TAI,14165,5.808653e+21,236.638,5491345000000.0,0.0,117.170219,1.61084e+22,1177.957,Invalid KeyLink,259689200000.0,24.783,85.392,85.133,-0.04953536,Invalid KeyLink,0.651,0.00173049,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_02:36:00_TAI,14165,5.679583e+21,232.071,5366201000000.0,0.0,115.062592,1.548734e+22,1166.644,Invalid KeyLink,149434800000.0,24.622,85.18,85.017,0.01650673,Invalid KeyLink,0.48,0.00201359,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_02:48:00_TAI,14165,5.681236e+21,232.594,5444255000000.0,0.0,113.92939,1.555688e+22,1167.443,Invalid KeyLink,85075380000.0,24.83,85.386,85.285,-0.01326167,Invalid KeyLink,0.518,0.0014885,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_03:00:00_TAI,14165,5.625397e+21,228.353,5381506000000.0,0.0,111.17778,1.52915e+22,1153.507,Invalid KeyLink,47582150000.0,24.874,85.687,85.768,0.00188166,Invalid KeyLink,0.741,-4.413e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_03:12:00_TAI,14165,5.350655e+21,220.883,5159723000000.0,0.0,106.359444,1.503838e+22,1187.096,Invalid KeyLink,382400400000.0,25.232,85.204,85.157,0.00908647,Invalid KeyLink,0.545,-0.0017943,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_03:24:00_TAI,14165,4.91768e+21,205.609,4775998000000.0,2.542,105.408363,1.436087e+22,1252.438,Invalid KeyLink,275402300000.0,25.22,87.503,87.428,-0.06264286,Invalid KeyLink,0.799,-0.00065851,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_03:36:00_TAI,14165,4.897587e+21,211.926,4923217000000.0,2.34,107.646889,1.424511e+22,1257.784,Invalid KeyLink,257989400000.0,25.111,88.807,88.735,-0.0594101,Invalid KeyLink,0.786,0.00019059,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_03:48:00_TAI,14165,4.979098e+21,218.254,4971009000000.0,0.0,105.668182,1.456989e+22,1266.706,Invalid KeyLink,403579200000.0,25.179,89.205,89.034,-0.09150738,Invalid KeyLink,0.924,-0.00043471,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_04:00:00_TAI,14165,4.963494e+21,217.256,4975346000000.0,0.0,103.899521,1.452307e+22,1265.851,Invalid KeyLink,682721100000.0,25.578,88.807,88.687,-0.1551906,Invalid KeyLink,1.111,-0.00053675,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_04:12:00_TAI,14165,4.928139e+21,222.162,5053661000000.0,0.0,105.093994,1.456111e+22,1290.984,Invalid KeyLink,725522400000.0,25.366,90.521,90.335,-0.16775122,Invalid KeyLink,0.695,0.00063513,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_04:24:00_TAI,14165,4.917769e+21,220.716,5000654000000.0,0.0,104.069839,1.470439e+22,1301.235,Invalid KeyLink,738399900000.0,25.716,89.476,89.286,-0.17040408,Invalid KeyLink,1.375,-0.00175819,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_04:36:00_TAI,14165,4.842629e+21,215.722,4905607000000.0,0.0,103.168755,1.461587e+22,1319.295,Invalid KeyLink,598096200000.0,25.956,89.151,88.931,-0.14078589,Invalid KeyLink,1.462,-0.00108353,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.12.22_04:48:00_TAI,14165,4.730458e+21,214.897,4828921000000.0,0.0,101.919724,1.416814e+22,1335.389,Invalid KeyLink,555193800000.0,25.513,91.503,91.485,-0.12030584,Invalid KeyLink,1.001,-0.00464462,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
