T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.07.30_00:00:00_TAI,11558,6.70932e+20,25.128,570176000000.0,3.327,15.792351,1.451622e+21,960.5028,Invalid KeyLink,532049500000.0,22.803,80.691,81.001,0.86250597,Invalid KeyLink,0.0,0.03682896,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:12:00_TAI,11558,6.599511e+20,23.398,516620100000.0,3.349,16.084595,1.316305e+21,891.3314,Invalid KeyLink,578119400000.0,22.696,79.854,80.856,0.95907772,Invalid KeyLink,0.0,0.03678802,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:24:00_TAI,11558,6.852585e+20,25.979,587728900000.0,0.0,14.751817,1.387643e+21,891.5328,Invalid KeyLink,503235700000.0,22.914,80.307,81.551,0.79208779,Invalid KeyLink,0.0,0.03655621,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:36:00_TAI,11558,6.682907e+20,25.634,582750600000.0,2.743,14.099977,1.326168e+21,872.1284,Invalid KeyLink,574151400000.0,22.666,78.991,80.284,0.92499387,Invalid KeyLink,0.0,0.03965135,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:48:00_TAI,11558,6.835346e+20,25.82,597276700000.0,3.933,13.445688,1.443631e+21,914.2429,Invalid KeyLink,633941700000.0,22.962,76.14,77.66,0.98349828,Invalid KeyLink,0.084,0.04032559,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_01:00:00_TAI,11558,6.830032e+20,24.967,564059800000.0,0.0,13.480865,1.3681e+21,869.3343,Invalid KeyLink,683283100000.0,22.804,76.169,77.429,1.06359613,Invalid KeyLink,0.084,0.04098091,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_01:12:00_TAI,11558,6.835793e+20,26.746,598012900000.0,0.0,12.164911,1.408472e+21,900.3063,Invalid KeyLink,763602700000.0,22.854,75.961,77.458,1.19565129,Invalid KeyLink,0.0,0.04305809,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_02:24:00_TAI,11558,6.866991e+20,27.322,613493300000.0,3.82,13.184423,1.411159e+21,921.582,Invalid KeyLink,589701600000.0,22.88,82.53,83.957,0.94322568,Invalid KeyLink,0.0,0.04142418,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_02:36:00_TAI,11558,6.673872e+20,26.845,565426100000.0,3.813,13.234524,1.295632e+21,893.4005,Invalid KeyLink,709057600000.0,22.494,84.567,86.116,1.19745815,Invalid KeyLink,0.0,0.04490699,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:00:00_TAI,11573,6.320891e+22,5162.672,88462850000000.0,4.883,1887.819946,9.154254e+23,7356.101,Invalid KeyLink,58032100000000.0,40.512,91.684,99.968,-0.03943633,Invalid KeyLink,25.42,0.03266393,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:12:00_TAI,11573,6.365692e+22,5200.466,90877090000000.0,4.899,1881.018311,9.340904e+23,7328.934,Invalid KeyLink,58712920000000.0,40.911,91.087,100.277,-0.07247644,Invalid KeyLink,26.088,0.03311482,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:24:00_TAI,11573,6.364213e+22,5206.615,90337100000000.0,4.921,1871.258179,9.406429e+23,7407.048,Invalid KeyLink,57829830000000.0,40.783,91.041,99.648,-0.08564316,Invalid KeyLink,25.778,0.032902,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:36:00_TAI,11573,6.434652e+22,5256.966,90186520000000.0,4.923,1881.555054,9.368159e+23,7315.71,Invalid KeyLink,57952700000000.0,40.547,90.692,99.429,-0.06040248,Invalid KeyLink,25.156,0.03332485,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.07.30_00:48:00_TAI,11573,6.433286e+22,5150.591,89718660000000.0,4.912,1884.927734,9.50619e+23,7369.845,Invalid KeyLink,56864310000000.0,40.83,90.415,99.125,-0.06902207,Invalid KeyLink,25.683,0.03166106,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
