T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.07.10_00:00:00_TAI,13436,1.610627e+21,123.025,1102444000000.0,3.043,45.135197,1.742034e+22,9484.657,Invalid KeyLink,562991200000.0,38.269,73.098,84.326,-0.74903506,Invalid KeyLink,17.281,-0.01457838,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_00:12:00_TAI,13436,1.581619e+21,117.108,1075588000000.0,3.1,49.775455,1.712161e+22,9507.626,Invalid KeyLink,443319300000.0,38.03,74.267,86.77,-0.60154504,Invalid KeyLink,17.109,-0.01415406,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_00:24:00_TAI,13436,1.608647e+21,106.07,978651300000.0,3.045,52.968445,1.782513e+22,9670.093,Invalid KeyLink,448350200000.0,38.252,70.361,82.404,-0.59432989,Invalid KeyLink,16.282,-0.01347037,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_00:36:00_TAI,13436,1.560382e+21,105.965,971163400000.0,2.902,46.051788,1.654028e+22,9529.16,Invalid KeyLink,347105200000.0,37.183,68.995,81.935,-0.48862225,Invalid KeyLink,14.996,-0.01269752,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_00:48:00_TAI,13436,1.597471e+21,111.036,1015222000000.0,2.894,46.856297,1.710302e+22,9285.035,Invalid KeyLink,680018900000.0,37.79,69.829,82.827,-0.90202844,Invalid KeyLink,14.131,-0.01627558,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_01:00:00_TAI,13436,1.525371e+21,109.849,994328300000.0,2.885,42.336185,1.666179e+22,9548.026,Invalid KeyLink,352319000000.0,38.211,69.532,82.662,-0.4625732,Invalid KeyLink,17.352,-0.01295934,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_01:12:00_TAI,13436,1.527202e+21,110.647,1026095000000.0,3.012,39.889675,1.645519e+22,9501.946,Invalid KeyLink,458512300000.0,37.414,68.151,81.428,-0.64688152,Invalid KeyLink,14.34,-0.01426553,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_01:24:00_TAI,13436,1.495964e+21,127.882,1370917000000.0,2.888,43.258221,2.50562e+22,13842.25,Invalid KeyLink,2238391000000.0,38.729,102.118,174.568,-1.16780066,Invalid KeyLink,22.817,0.0476631,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_01:36:00_TAI,13436,1.537178e+21,134.982,1428128000000.0,2.699,40.684784,2.597672e+22,14112.65,Invalid KeyLink,3040815000000.0,38.085,100.298,174.958,0.3484433,Invalid KeyLink,22.944,-0.06467187,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_01:48:00_TAI,13436,1.556149e+21,109.155,1019840000000.0,2.87,38.127079,1.69552e+22,9346.293,Invalid KeyLink,626758000000.0,37.783,64.04,76.856,-0.84404129,Invalid KeyLink,14.348,-0.01730843,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_02:00:00_TAI,13436,1.558787e+21,108.834,1040522000000.0,2.569,36.793163,1.69199e+22,9100.33,Invalid KeyLink,646365500000.0,38.385,62.511,75.661,-0.84928304,Invalid KeyLink,17.5,-0.01781606,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_02:12:00_TAI,13436,1.515023e+21,137.954,1458659000000.0,2.692,38.405479,2.479974e+22,14168.34,Invalid KeyLink,2220030000000.0,35.729,100.71,184.802,-1.11160338,Invalid KeyLink,19.499,0.04899469,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_02:24:00_TAI,13436,1.602418e+21,106.012,1129572000000.0,2.934,43.207069,1.558914e+22,8390.577,Invalid KeyLink,172888800000.0,35.433,62.668,78.326,0.22731462,Invalid KeyLink,17.155,-0.0026974,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.07.10_02:36:00_TAI,13436,1.573218e+21,112.985,1104822000000.0,3.048,42.506626,1.66514e+22,8867.241,Invalid KeyLink,753258500000.0,38.314,64.333,77.698,-0.9798528,Invalid KeyLink,15.912,-0.01822825,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
