T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.10.13_00:00:00_TAI,12001,5.623077e+22,3336.176,57034410000000.0,4.532,1760.001953,1.423955e+24,13820.65,Invalid KeyLink,25960960000000.0,42.121,69.474,74.801,-0.13118491,Invalid KeyLink,30.617,-0.02277365,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_00:12:00_TAI,12001,5.635946e+22,3315.565,56528160000000.0,4.528,1752.723633,1.418325e+24,13760.68,Invalid KeyLink,24237410000000.0,41.909,69.266,74.562,-0.17559816,Invalid KeyLink,30.542,-0.02229713,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_00:24:00_TAI,12001,5.647914e+22,3334.46,57379990000000.0,4.543,1747.553345,1.423569e+24,13634.82,Invalid KeyLink,25408690000000.0,42.169,69.053,74.423,-0.14853217,Invalid KeyLink,30.871,-0.02283159,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_00:36:00_TAI,12001,5.66491e+22,3332.745,57404600000000.0,4.52,1747.303955,1.423337e+24,13524.39,Invalid KeyLink,25472480000000.0,42.17,68.714,73.941,-0.1821883,Invalid KeyLink,30.836,-0.02283102,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_00:48:00_TAI,12001,5.651975e+22,3290.284,56027970000000.0,4.501,1745.212891,1.411222e+24,13538.6,Invalid KeyLink,25701300000000.0,41.917,68.437,73.328,-0.17331567,Invalid KeyLink,30.347,-0.02280489,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_01:00:00_TAI,12001,5.633596e+22,3295.421,56634190000000.0,4.49,1748.911255,1.419482e+24,13563.41,Invalid KeyLink,26197170000000.0,42.205,68.43,73.771,-0.16582285,Invalid KeyLink,30.939,-0.02270759,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_01:12:00_TAI,12001,5.654083e+22,3276.82,56824130000000.0,4.487,1744.434937,1.426066e+24,13583.24,Invalid KeyLink,25448870000000.0,42.152,68.203,73.182,-0.14859608,Invalid KeyLink,30.881,-0.02239258,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_01:24:00_TAI,12001,5.617106e+22,3290.893,56286220000000.0,4.465,1737.848389,1.422232e+24,13663.56,Invalid KeyLink,26533030000000.0,42.257,68.331,73.43,-0.12349453,Invalid KeyLink,31.066,-0.02234099,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_01:36:00_TAI,12001,5.643549e+22,3297.428,56617580000000.0,4.473,1747.871826,1.414648e+24,13524.43,Invalid KeyLink,25092520000000.0,42.15,67.962,72.855,-0.10941215,Invalid KeyLink,30.618,-0.02220341,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.10.13_01:48:00_TAI,12001,5.620619e+22,3304.142,56893090000000.0,4.451,1751.505981,1.424066e+24,13692.18,Invalid KeyLink,27269380000000.0,42.251,68.241,73.567,-0.15508738,Invalid KeyLink,30.845,-0.02285639,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
