T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.02.25_02:00:00_TAI,12755,1.088485e+22,536.455,7115961000000.0,4.317,332.532837,1.568457e+23,9317.771,Invalid KeyLink,4193482000000.0,34.764,71.357,74.509,-0.6417678,Invalid KeyLink,21.846,-0.00989347,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_02:12:00_TAI,12755,1.085388e+22,541.791,7178908000000.0,4.199,334.272705,1.586329e+23,9433.623,Invalid KeyLink,3588412000000.0,35.132,71.124,74.43,-0.54971546,Invalid KeyLink,22.342,-0.00900059,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_02:24:00_TAI,12755,1.072488e+22,524.058,6926934000000.0,4.24,336.74881,1.557524e+23,9351.687,Invalid KeyLink,3765780000000.0,35.315,70.207,73.504,-0.58243519,Invalid KeyLink,22.59,-0.0096352,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_02:36:00_TAI,12755,1.071688e+22,517.567,6768175000000.0,4.268,331.203918,1.537943e+23,9304.603,Invalid KeyLink,3497183000000.0,34.794,70.035,73.395,-0.5450052,Invalid KeyLink,21.766,-0.01050635,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_02:48:00_TAI,12755,1.065458e+22,517.596,6803403000000.0,4.249,325.357422,1.545553e+23,9418.754,Invalid KeyLink,4083211000000.0,34.65,69.879,73.141,-0.64094937,Invalid KeyLink,21.512,-0.01211342,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_03:00:00_TAI,12755,1.090684e+22,530.586,7062553000000.0,4.353,338.209473,1.534662e+23,9132.136,Invalid KeyLink,3786084000000.0,34.217,69.787,73.152,-0.58029646,Invalid KeyLink,20.705,-0.01122069,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_03:12:00_TAI,12755,1.090799e+22,537.748,7093507000000.0,4.274,331.651642,1.552802e+23,9261.308,Invalid KeyLink,3943524000000.0,34.204,70.767,74.0,-0.60579938,Invalid KeyLink,21.006,-0.01040147,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_03:24:00_TAI,12755,1.083133e+22,529.933,6944955000000.0,4.261,338.359924,1.566827e+23,9385.843,Invalid KeyLink,3834095000000.0,34.94,70.463,73.612,-0.59155047,Invalid KeyLink,22.387,-0.01100173,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_03:36:00_TAI,12755,1.074303e+22,529.811,6953168000000.0,4.165,336.710449,1.553988e+23,9425.91,Invalid KeyLink,3894449000000.0,35.109,70.577,74.357,-0.60839731,Invalid KeyLink,22.813,-0.01165976,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_03:48:00_TAI,12755,1.073234e+22,533.878,6871999000000.0,4.358,332.187561,1.518579e+23,9355.835,Invalid KeyLink,4833193000000.0,34.623,71.299,74.351,-0.76689219,Invalid KeyLink,21.96,-0.01289165,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_04:00:00_TAI,12755,1.07128e+22,529.804,6920122000000.0,4.309,326.87384,1.528384e+23,9404.702,Invalid KeyLink,3946346000000.0,34.958,71.117,74.563,-0.62539202,Invalid KeyLink,22.375,-0.01370504,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_04:12:00_TAI,12755,1.072315e+22,535.045,6858399000000.0,4.281,330.391113,1.546044e+23,9591.751,Invalid KeyLink,4281078000000.0,35.081,71.734,75.353,-0.68401265,Invalid KeyLink,23.119,-0.0141727,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_04:24:00_TAI,12755,1.058891e+22,534.092,6861088000000.0,4.464,332.356323,1.532639e+23,9633.197,Invalid KeyLink,4443551000000.0,35.055,72.605,76.39,-0.71926081,Invalid KeyLink,22.905,-0.01307914,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_04:36:00_TAI,12755,1.059962e+22,535.518,6754574000000.0,4.371,327.032166,1.51787e+23,9685.081,Invalid KeyLink,4338031000000.0,34.336,72.256,76.11,-0.71281689,Invalid KeyLink,22.159,-0.01222676,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_04:48:00_TAI,12755,1.033585e+22,526.678,6538821000000.0,4.426,316.568237,1.497806e+23,9858.638,Invalid KeyLink,4146580000000.0,34.79,72.427,75.392,-0.70284539,Invalid KeyLink,22.745,-0.01275633,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_05:00:00_TAI,12755,9.987623e+21,523.456,6431214000000.0,4.275,310.103699,1.487582e+23,10217.36,Invalid KeyLink,4338948000000.0,34.948,72.991,76.934,-0.76743764,Invalid KeyLink,23.379,-0.01292614,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_05:12:00_TAI,12755,1.002443e+22,516.872,6316281000000.0,4.395,315.497742,1.481262e+23,10142.51,Invalid KeyLink,4124698000000.0,34.941,73.314,76.516,-0.72727525,Invalid KeyLink,22.997,-0.01301078,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_05:24:00_TAI,12755,1.003131e+22,520.072,6367348000000.0,4.3,316.505585,1.470765e+23,10079.79,Invalid KeyLink,4739620000000.0,35.041,74.182,77.86,-0.83644736,Invalid KeyLink,23.582,-0.01333077,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_05:36:00_TAI,12755,1.004743e+22,522.351,6468776000000.0,4.036,320.871399,1.459037e+23,9960.434,Invalid KeyLink,4141139000000.0,34.808,73.847,76.687,-0.72796839,Invalid KeyLink,22.792,-0.01202996,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_05:48:00_TAI,12755,9.996238e+21,532.435,6670942000000.0,4.24,317.990479,1.482532e+23,10130.02,Invalid KeyLink,4746841000000.0,35.063,74.926,78.398,-0.83519083,Invalid KeyLink,23.439,-0.01127063,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_06:00:00_TAI,12755,9.989321e+21,542.862,6686003000000.0,4.141,331.423431,1.473449e+23,10114.76,Invalid KeyLink,4451198000000.0,35.055,74.376,77.803,-0.78680593,Invalid KeyLink,23.803,-0.01134971,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_06:12:00_TAI,12755,9.910239e+21,535.136,6654321000000.0,4.146,338.511902,1.454201e+23,10058.74,Invalid KeyLink,5058335000000.0,34.955,73.884,76.742,-0.90093362,Invalid KeyLink,23.259,-0.01140454,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_06:24:00_TAI,12755,9.844162e+21,535.198,6563567000000.0,4.175,341.658447,1.439742e+23,10054.79,Invalid KeyLink,5149334000000.0,34.983,74.94,78.957,-0.92598021,Invalid KeyLink,22.769,-0.01184679,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_06:36:00_TAI,12755,9.951758e+21,547.417,6833888000000.0,4.288,334.859497,1.425653e+23,9811.701,Invalid KeyLink,5437550000000.0,34.92,75.219,77.999,-0.96359169,Invalid KeyLink,21.89,-0.01187744,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_06:48:00_TAI,12755,9.913087e+21,540.464,6836191000000.0,4.057,334.418091,1.44516e+23,9925.084,Invalid KeyLink,4974314000000.0,35.211,74.956,79.282,-0.87964731,Invalid KeyLink,22.647,-0.01182003,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_07:00:00_TAI,12755,9.885542e+21,540.986,6746433000000.0,4.206,336.107056,1.41732e+23,9776.694,Invalid KeyLink,5006925000000.0,35.062,74.685,78.49,-0.88930392,Invalid KeyLink,22.023,-0.01330809,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_07:12:00_TAI,12755,9.767789e+21,537.521,6564045000000.0,4.101,326.173218,1.398758e+23,9857.245,Invalid KeyLink,4454529000000.0,34.646,74.948,79.145,-0.80829293,Invalid KeyLink,21.507,-0.01320536,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_07:24:00_TAI,12755,9.753848e+21,540.492,6500047000000.0,4.308,323.901031,1.413441e+23,9931.906,Invalid KeyLink,4593868000000.0,35.21,73.684,78.71,-0.83116424,Invalid KeyLink,22.303,-0.01317979,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_07:36:00_TAI,12755,9.806e+21,536.574,6444102000000.0,4.292,323.940918,1.378803e+23,9697.56,Invalid KeyLink,4289290000000.0,34.711,73.952,77.628,-0.77678239,Invalid KeyLink,21.138,-0.01297535,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_07:48:00_TAI,12755,9.786923e+21,541.926,6416151000000.0,4.45,323.10733,1.367711e+23,9682.854,Invalid KeyLink,4274580000000.0,34.688,73.503,77.276,-0.77921462,Invalid KeyLink,20.186,-0.01265837,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_08:00:00_TAI,12755,9.713949e+21,537.982,6240019000000.0,4.413,319.153351,1.355737e+23,9753.991,Invalid KeyLink,4385983000000.0,34.643,72.403,75.813,-0.81251156,Invalid KeyLink,20.323,-0.01289078,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_08:12:00_TAI,12755,9.717776e+21,542.739,6231557000000.0,4.488,319.54184,1.356867e+23,9778.936,Invalid KeyLink,4611132000000.0,34.539,73.298,76.575,-0.85569638,Invalid KeyLink,20.281,-0.01330732,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_08:24:00_TAI,12755,9.736824e+21,531.672,6110204000000.0,4.167,323.945801,1.359956e+23,9797.446,Invalid KeyLink,4328009000000.0,34.657,73.087,75.819,-0.80285406,Invalid KeyLink,20.561,-0.01405701,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_08:36:00_TAI,12755,9.776247e+21,536.017,6106648000000.0,4.461,323.783844,1.35588e+23,9808.433,Invalid KeyLink,4765061000000.0,34.687,73.629,76.448,-0.88758612,Invalid KeyLink,20.482,-0.01426947,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_08:48:00_TAI,12755,9.708212e+21,544.944,6281847000000.0,4.534,321.461426,1.372327e+23,9972.445,Invalid KeyLink,4657922000000.0,35.079,74.519,77.64,-0.87157249,Invalid KeyLink,20.894,-0.01490809,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_09:00:00_TAI,12755,9.817078e+21,552.035,6354384000000.0,4.436,320.204773,1.388834e+23,9953.12,Invalid KeyLink,5011235000000.0,35.303,74.107,77.571,-0.92475164,Invalid KeyLink,21.728,-0.01515713,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_09:12:00_TAI,12755,9.877125e+21,559.322,6414857000000.0,4.355,322.368286,1.385229e+23,9871.845,Invalid KeyLink,5522521000000.0,35.162,75.484,78.561,-1.01342273,Invalid KeyLink,21.55,-0.01394348,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_09:24:00_TAI,12755,9.845669e+21,566.949,6458242000000.0,4.403,321.661072,1.386845e+23,9994.033,Invalid KeyLink,4887114000000.0,35.236,76.278,80.041,-0.90687394,Invalid KeyLink,21.543,-0.01461486,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_09:36:00_TAI,12755,9.810099e+21,561.787,6332852000000.0,4.446,317.576752,1.376436e+23,9950.444,Invalid KeyLink,5016914000000.0,35.431,75.952,78.793,-0.93392217,Invalid KeyLink,21.765,-0.01365502,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_09:48:00_TAI,12755,9.85331e+21,576.222,6540952000000.0,4.478,322.559357,1.372737e+23,9846.192,Invalid KeyLink,5335622000000.0,35.123,75.978,78.728,-0.98550719,Invalid KeyLink,21.48,-0.013283,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_10:00:00_TAI,12755,9.736473e+21,575.996,6503831000000.0,4.512,325.059937,1.366886e+23,9990.753,Invalid KeyLink,4998718000000.0,35.377,76.203,78.813,-0.94086027,Invalid KeyLink,21.889,-0.01221653,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_10:12:00_TAI,12755,9.783198e+21,580.576,6554428000000.0,4.527,324.99472,1.366409e+23,9928.481,Invalid KeyLink,5055642000000.0,35.134,77.355,81.18,-0.94598889,Invalid KeyLink,21.77,-0.01218862,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_10:24:00_TAI,12755,9.756391e+21,567.041,6488396000000.0,4.47,327.91394,1.379482e+23,10014.77,Invalid KeyLink,5477850000000.0,35.459,78.391,82.681,-1.02411938,Invalid KeyLink,22.85,-0.00993425,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_10:36:00_TAI,12755,9.722445e+21,564.429,6394700000000.0,4.471,331.393372,1.380864e+23,10039.32,Invalid KeyLink,4776135000000.0,35.655,76.932,80.259,-0.89423871,Invalid KeyLink,22.729,-0.01075691,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_10:48:00_TAI,12755,9.621885e+21,563.239,6364585000000.0,4.46,328.306549,1.368631e+23,10126.37,Invalid KeyLink,5316297000000.0,35.574,77.203,80.728,-1.01299822,Invalid KeyLink,23.003,-0.01037082,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_11:00:00_TAI,12755,9.717627e+21,561.713,6282108000000.0,4.588,325.167542,1.359456e+23,9987.827,Invalid KeyLink,5207101000000.0,35.365,76.177,79.413,-0.98524088,Invalid KeyLink,22.695,-0.00918443,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_11:12:00_TAI,12755,9.806458e+21,577.922,6527724000000.0,4.547,323.551819,1.342305e+23,9788.283,Invalid KeyLink,5210648000000.0,34.824,76.618,79.774,-0.97858047,Invalid KeyLink,21.683,-0.0095769,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_11:24:00_TAI,12755,9.749131e+21,573.15,6340156000000.0,4.495,322.282288,1.335778e+23,9915.45,Invalid KeyLink,5343845000000.0,34.691,76.187,79.419,-1.02162325,Invalid KeyLink,21.224,-0.01052845,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_11:36:00_TAI,12755,9.750202e+21,575.474,6391043000000.0,4.483,323.312378,1.320004e+23,9771.392,Invalid KeyLink,5409708000000.0,34.204,76.143,79.832,-1.03139055,Invalid KeyLink,20.448,-0.01130631,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_11:48:00_TAI,12755,9.775911e+21,582.896,6450445000000.0,4.261,326.133911,1.320533e+23,9713.24,Invalid KeyLink,5399741000000.0,34.204,76.478,79.658,-1.02297652,Invalid KeyLink,20.143,-0.01089093,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_12:00:00_TAI,12755,9.714387e+21,576.364,6486943000000.0,4.298,320.001801,1.320134e+23,9809.0,Invalid KeyLink,5378591000000.0,34.18,77.146,80.515,-1.02934992,Invalid KeyLink,19.854,-0.01195319,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_12:12:00_TAI,12755,9.6356e+21,578.618,6460337000000.0,4.283,320.286621,1.322283e+23,9890.357,Invalid KeyLink,5104878000000.0,34.546,76.873,79.97,-0.98349196,Invalid KeyLink,20.721,-0.01126346,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_12:24:00_TAI,12755,9.542592e+21,568.251,6268899000000.0,4.223,317.121735,1.31782e+23,9997.997,Invalid KeyLink,5447457000000.0,34.879,76.275,79.551,-1.0645324,Invalid KeyLink,20.987,-0.01156802,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_12:36:00_TAI,12755,9.632191e+21,585.669,6467319000000.0,4.372,310.9487,1.318771e+23,9863.102,Invalid KeyLink,5814069000000.0,34.81,76.296,79.777,-1.12006378,Invalid KeyLink,20.471,-0.01166229,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_12:48:00_TAI,12755,9.650842e+21,598.088,6480126000000.0,4.406,312.999756,1.328035e+23,9924.51,Invalid KeyLink,5197221000000.0,35.059,77.026,80.828,-1.00045872,Invalid KeyLink,20.613,-0.01087498,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_13:00:00_TAI,12755,9.475791e+21,599.902,6515368000000.0,4.368,310.648346,1.321363e+23,10077.68,Invalid KeyLink,5766021000000.0,35.153,77.825,82.938,-1.1328007,Invalid KeyLink,21.179,-0.01113176,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_13:12:00_TAI,12755,9.494666e+21,586.078,6346422000000.0,4.362,305.758789,1.314753e+23,10042.52,Invalid KeyLink,5123458000000.0,35.18,76.232,79.869,-1.00811732,Invalid KeyLink,20.684,-0.01214058,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_13:24:00_TAI,12755,9.429853e+21,570.757,6124142000000.0,4.324,305.609161,1.288643e+23,9948.041,Invalid KeyLink,5212680000000.0,34.826,74.377,77.336,-1.03663373,Invalid KeyLink,20.566,-0.01196224,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_13:36:00_TAI,12755,9.244541e+21,582.341,6167032000000.0,4.3,306.167206,1.287024e+23,10227.02,Invalid KeyLink,4931640000000.0,35.19,75.019,77.537,-1.00953984,Invalid KeyLink,20.789,-0.01082092,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_13:48:00_TAI,12755,9.217979e+21,587.146,6219363000000.0,4.304,305.399841,1.297124e+23,10301.84,Invalid KeyLink,4770577000000.0,35.26,74.286,77.586,-0.97607684,Invalid KeyLink,21.053,-0.01160737,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_14:00:00_TAI,12755,9.156253e+21,591.099,6218122000000.0,4.207,303.31601,1.298083e+23,10385.04,Invalid KeyLink,5313389000000.0,35.316,74.254,77.359,-1.09513307,Invalid KeyLink,21.228,-0.01189105,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_14:12:00_TAI,12755,9.224274e+21,581.011,6178118000000.0,4.228,301.192108,1.308329e+23,10324.4,Invalid KeyLink,5183789000000.0,35.01,73.637,76.317,-1.05388868,Invalid KeyLink,21.054,-0.01118373,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_14:24:00_TAI,12755,9.250169e+21,575.493,6087599000000.0,4.221,299.848907,1.298833e+23,10255.91,Invalid KeyLink,4907398000000.0,34.934,73.065,75.966,-0.99834692,Invalid KeyLink,20.774,-0.01197454,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_14:36:00_TAI,12755,9.190949e+21,579.82,6114782000000.0,3.991,299.407196,1.281328e+23,10190.36,Invalid KeyLink,4883343000000.0,34.979,72.851,75.015,-1.00060952,Invalid KeyLink,20.617,-0.0110499,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_14:48:00_TAI,12755,9.239203e+21,592.843,6270185000000.0,4.15,298.570557,1.28291e+23,10119.57,Invalid KeyLink,4787069000000.0,35.031,72.15,74.671,-0.97288829,Invalid KeyLink,20.909,-0.01043072,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_15:00:00_TAI,12755,9.262442e+21,584.134,6292841000000.0,4.159,301.821869,1.29056e+23,10145.9,Invalid KeyLink,4919048000000.0,34.957,72.647,76.272,-0.9963907,Invalid KeyLink,20.766,-0.00935721,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_15:12:00_TAI,12755,9.335578e+21,594.388,6360480000000.0,4.162,301.911133,1.30213e+23,10148.92,Invalid KeyLink,4921561000000.0,35.405,72.196,75.514,-0.98835421,Invalid KeyLink,21.385,-0.01063125,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_15:24:00_TAI,12755,9.366185e+21,590.823,6170901000000.0,4.284,300.690826,1.285782e+23,10134.8,Invalid KeyLink,4763086000000.0,34.788,71.924,74.907,-0.96736103,Invalid KeyLink,19.92,-0.01148282,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_15:36:00_TAI,12755,9.221337e+21,590.518,6123248000000.0,4.187,304.53244,1.275837e+23,10274.74,Invalid KeyLink,4559927000000.0,35.036,71.74,74.39,-0.94622374,Invalid KeyLink,20.759,-0.01168419,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_15:48:00_TAI,12755,9.251248e+21,610.541,6308161000000.0,4.216,304.445343,1.277522e+23,10269.65,Invalid KeyLink,4244702000000.0,34.812,72.012,74.495,-0.87922794,Invalid KeyLink,20.038,-0.01063498,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_16:00:00_TAI,12755,9.42381e+21,608.352,6367765000000.0,4.215,310.184998,1.289052e+23,10067.83,Invalid KeyLink,4263827000000.0,35.078,70.916,73.266,-0.8581022,Invalid KeyLink,20.33,-0.01148179,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_16:12:00_TAI,12755,9.433349e+21,598.948,6220999000000.0,4.234,303.087738,1.29247e+23,10110.25,Invalid KeyLink,4351396000000.0,35.111,69.989,72.652,-0.87710321,Invalid KeyLink,20.091,-0.01159225,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_16:24:00_TAI,12755,9.296607e+21,587.75,6229344000000.0,4.252,306.188721,1.306518e+23,10431.46,Invalid KeyLink,3471545000000.0,34.946,72.904,79.603,-0.71423143,Invalid KeyLink,20.931,-0.01107645,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_16:36:00_TAI,12755,9.430735e+21,609.56,6345342000000.0,4.358,295.065918,1.287608e+23,10113.2,Invalid KeyLink,3897226000000.0,34.84,70.153,73.855,-0.78877306,Invalid KeyLink,19.464,-0.01348205,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.02.25_16:48:00_TAI,12755,9.462934e+21,621.749,6530239000000.0,4.453,286.886536,1.299343e+23,10115.68,Invalid KeyLink,3827595000000.0,35.109,70.739,74.129,-0.76788098,Invalid KeyLink,19.799,-0.012431,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
