T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.05.16_00:00:00_TAI,11170,6.051334e+21,249.678,4062463000000.0,3.647,142.647476,7.675208e+22,6027.671,Invalid KeyLink,931182400000.0,40.507,56.113,55.657,0.18064865,Invalid KeyLink,23.665,0.00264878,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_00:12:00_TAI,11170,6.108868e+21,250.859,4055000000000.0,3.547,140.496887,7.606817e+22,5997.104,Invalid KeyLink,686745300000.0,39.557,57.186,57.242,0.1327613,Invalid KeyLink,23.464,0.00199364,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_00:24:00_TAI,11170,6.140945e+21,248.32,4007965000000.0,3.581,143.902771,7.659324e+22,6038.5,Invalid KeyLink,448121800000.0,39.209,57.066,56.901,0.07055952,Invalid KeyLink,23.39,0.00101477,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_00:36:00_TAI,11170,6.149652e+21,250.103,4103130000000.0,3.611,146.233429,7.624144e+22,5930.66,Invalid KeyLink,709123600000.0,40.394,57.031,57.205,0.13613492,Invalid KeyLink,23.44,0.00242893,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_00:48:00_TAI,11170,6.122392e+21,248.35,3976067000000.0,3.578,147.23909,7.777235e+22,6008.779,Invalid KeyLink,596396000000.0,41.022,55.479,55.693,0.1138135,Invalid KeyLink,24.584,0.00157097,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_01:00:00_TAI,11170,6.075601e+21,251.175,4013269000000.0,3.674,143.012024,7.72327e+22,6144.886,Invalid KeyLink,804113200000.0,40.571,56.519,56.755,0.14043394,Invalid KeyLink,23.996,0.00242561,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_01:12:00_TAI,11170,6.040304e+21,250.605,3953993000000.0,3.669,142.339325,7.650114e+22,6153.653,Invalid KeyLink,947937900000.0,40.593,57.116,57.269,0.18833064,Invalid KeyLink,24.688,0.002841,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_01:24:00_TAI,11170,5.984561e+21,255.305,3987795000000.0,3.597,139.53627,7.719969e+22,6253.264,Invalid KeyLink,780924600000.0,40.79,57.543,58.105,0.15623026,Invalid KeyLink,24.441,0.00206926,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_01:36:00_TAI,11170,6.013914e+21,241.659,3825963000000.0,3.666,141.645599,7.683781e+22,6179.416,Invalid KeyLink,465461200000.0,41.239,57.229,57.653,0.08574568,Invalid KeyLink,24.02,0.00163206,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_01:48:00_TAI,11170,6.027044e+21,244.884,3877168000000.0,3.596,138.82016,7.776551e+22,6217.498,Invalid KeyLink,377496900000.0,40.803,56.352,56.672,0.07453915,Invalid KeyLink,23.413,0.00098037,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_02:00:00_TAI,11170,6.005651e+21,246.562,3969473000000.0,3.594,137.852997,7.773761e+22,6191.601,Invalid KeyLink,227025500000.0,41.046,56.536,57.679,0.04465577,Invalid KeyLink,24.847,0.00089643,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.05.16_02:12:00_TAI,11170,6.027383e+21,243.723,3800272000000.0,3.594,143.52948,7.59101e+22,6138.241,Invalid KeyLink,137160400000.0,40.157,57.083,57.907,0.02739006,Invalid KeyLink,22.949,-0.00018014,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
