T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2026.05.06_04:48:00_TAI,14624,2.170803e+22,773.729,15226560000000.0,4.051,493.267212,2.874888e+23,6144.628,Invalid KeyLink,3797273000000.0,39.411,49.182,53.952,0.06239591,Invalid KeyLink,23.985,0.00408147,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_05:00:00_TAI,14624,2.174961e+22,769.755,15369090000000.0,4.058,500.807678,2.85259e+23,6082.296,Invalid KeyLink,2958397000000.0,39.342,48.761,52.636,0.14324702,Invalid KeyLink,23.738,0.00436435,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_05:12:00_TAI,14624,2.151658e+22,766.23,15010820000000.0,4.142,497.754639,2.892417e+23,6282.856,Invalid KeyLink,2441087000000.0,39.721,49.003,53.101,0.13152975,Invalid KeyLink,24.552,0.00349852,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_05:24:00_TAI,14624,2.141267e+22,754.176,15003480000000.0,4.209,494.64624,2.921428e+23,6318.892,Invalid KeyLink,2213045000000.0,40.134,49.048,53.3,0.11873332,Invalid KeyLink,25.821,0.00279946,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_05:36:00_TAI,14624,2.123416e+22,752.343,14801600000000.0,4.108,495.362335,2.909888e+23,6412.933,Invalid KeyLink,2329633000000.0,39.907,49.368,53.424,0.12734956,Invalid KeyLink,25.653,0.00309463,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_05:48:00_TAI,14624,2.136207e+22,747.625,14431260000000.0,4.093,502.016968,2.901899e+23,6334.333,Invalid KeyLink,1980999000000.0,39.809,48.722,52.527,0.10725697,Invalid KeyLink,25.07,0.00310861,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_06:00:00_TAI,14624,2.114504e+22,754.426,14380910000000.0,4.212,499.074829,2.89676e+23,6444.929,Invalid KeyLink,1384093000000.0,39.73,49.294,53.061,0.07213191,Invalid KeyLink,25.505,0.00279757,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_06:12:00_TAI,14624,2.082742e+22,752.525,14190390000000.0,4.235,497.163574,2.853196e+23,6513.322,Invalid KeyLink,1629779000000.0,39.609,49.736,53.237,0.07436363,Invalid KeyLink,25.211,0.00286332,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_06:24:00_TAI,14624,2.079052e+22,756.778,14549710000000.0,4.138,492.095123,2.8772e+23,6512.049,Invalid KeyLink,1991575000000.0,39.917,51.003,55.853,0.09290057,Invalid KeyLink,26.595,0.00273298,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_06:36:00_TAI,14624,2.050153e+22,735.825,13644880000000.0,4.054,486.937439,2.791975e+23,6501.285,Invalid KeyLink,1985509000000.0,39.638,49.789,53.902,0.10193116,Invalid KeyLink,25.336,0.00329606,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_06:48:00_TAI,14624,2.040522e+22,737.709,13785650000000.0,4.002,493.420837,2.795872e+23,6490.688,Invalid KeyLink,1360725000000.0,39.852,50.267,54.825,0.07835009,Invalid KeyLink,25.781,0.00291364,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_07:00:00_TAI,14624,2.021782e+22,735.447,13874280000000.0,4.043,495.864563,2.819232e+23,6528.217,Invalid KeyLink,2089823000000.0,40.536,50.043,54.776,0.11291327,Invalid KeyLink,26.791,0.00307805,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_07:12:00_TAI,14624,2.001364e+22,767.021,14700330000000.0,4.141,502.026459,2.924378e+23,6811.279,Invalid KeyLink,1762787000000.0,41.146,51.664,57.886,0.10183173,Invalid KeyLink,27.146,0.0006107,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_07:24:00_TAI,14624,2.000321e+22,724.185,13831410000000.0,3.999,496.022095,2.870688e+23,6672.398,Invalid KeyLink,2197688000000.0,41.102,50.106,55.907,0.12669143,Invalid KeyLink,27.037,0.00265709,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_07:36:00_TAI,14624,1.996063e+22,720.576,13457710000000.0,4.018,495.509888,2.849485e+23,6641.565,Invalid KeyLink,2364429000000.0,41.26,48.695,53.183,0.06204312,Invalid KeyLink,26.741,0.00292829,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_07:48:00_TAI,14624,1.985812e+22,696.171,13146930000000.0,4.002,504.975555,2.859659e+23,6609.023,Invalid KeyLink,2066502000000.0,41.495,47.431,51.761,0.11845133,Invalid KeyLink,27.163,0.0029207,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_08:00:00_TAI,14624,1.966352e+22,679.307,12779690000000.0,4.02,507.497742,2.877869e+23,6703.988,Invalid KeyLink,1721655000000.0,41.902,46.394,50.364,0.09946911,Invalid KeyLink,27.605,0.00293817,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_08:12:00_TAI,14624,1.958873e+22,667.986,12633230000000.0,4.003,502.52652,2.872237e+23,6655.458,Invalid KeyLink,2359161000000.0,42.149,45.711,49.807,0.13557956,Invalid KeyLink,28.025,0.00262322,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_08:24:00_TAI,14624,1.924427e+22,673.662,12605040000000.0,3.96,498.776031,2.882571e+23,6824.731,Invalid KeyLink,2528795000000.0,42.638,46.187,50.866,0.11317885,Invalid KeyLink,28.446,0.00301943,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_08:36:00_TAI,14624,1.926016e+22,664.024,12510010000000.0,3.887,495.99646,2.880988e+23,6729.161,Invalid KeyLink,2447155000000.0,42.919,45.516,50.122,0.09820175,Invalid KeyLink,28.739,0.00284892,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_08:48:00_TAI,14624,1.943536e+22,657.219,12333860000000.0,3.872,490.057678,2.875262e+23,6639.58,Invalid KeyLink,2722717000000.0,42.869,44.381,48.213,0.11314622,Invalid KeyLink,28.284,0.00356968,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_09:00:00_TAI,14624,1.907857e+22,659.98,12242290000000.0,3.939,486.574432,2.856975e+23,6741.241,Invalid KeyLink,2899428000000.0,43.259,44.85,49.233,0.09556991,Invalid KeyLink,28.951,0.00319952,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_09:12:00_TAI,14624,1.905688e+22,654.262,12322720000000.0,3.921,495.420959,2.853246e+23,6679.693,Invalid KeyLink,2972865000000.0,43.411,44.575,49.169,0.12225719,Invalid KeyLink,29.545,0.0032574,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_09:24:00_TAI,14624,1.874375e+22,634.613,11962590000000.0,3.927,487.926056,2.849416e+23,6831.946,Invalid KeyLink,3003473000000.0,43.416,43.983,48.739,0.16967279,Invalid KeyLink,29.489,0.0030601,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_09:36:00_TAI,14624,1.873686e+22,685.087,12811430000000.0,3.965,483.584381,2.927299e+23,7037.506,Invalid KeyLink,3101279000000.0,43.506,47.085,55.651,0.15216641,Invalid KeyLink,30.548,0.00432423,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_09:48:00_TAI,14624,1.835572e+22,648.404,11881490000000.0,3.97,484.08075,2.843454e+23,7052.548,Invalid KeyLink,1741141000000.0,43.748,45.247,49.93,0.10149591,Invalid KeyLink,30.376,0.00242553,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_10:00:00_TAI,14624,1.820888e+22,631.734,11545260000000.0,3.973,491.553101,2.842471e+23,7118.817,Invalid KeyLink,2457331000000.0,43.74,45.125,50.278,0.15264061,Invalid KeyLink,30.513,0.00249164,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_10:12:00_TAI,14624,1.812895e+22,638.64,11790460000000.0,3.965,491.186981,2.86139e+23,7158.817,Invalid KeyLink,1518489000000.0,44.279,44.161,49.157,0.08593147,Invalid KeyLink,30.747,0.0019948,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_10:24:00_TAI,14624,1.790725e+22,625.198,11198260000000.0,3.989,494.484772,2.865634e+23,7302.89,Invalid KeyLink,1889633000000.0,44.34,43.585,48.148,0.095129,Invalid KeyLink,30.636,0.00211597,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_10:36:00_TAI,14624,1.780314e+22,640.064,11557460000000.0,3.932,484.377625,2.880169e+23,7375.877,Invalid KeyLink,2665970000000.0,44.561,44.633,49.138,0.16933995,Invalid KeyLink,31.82,0.0022523,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_10:48:00_TAI,14624,1.756904e+22,656.44,12016180000000.0,3.99,485.02478,2.899534e+23,7564.657,Invalid KeyLink,3507019000000.0,44.608,47.597,56.13,0.17622297,Invalid KeyLink,31.616,0.00498576,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_11:00:00_TAI,14624,1.711213e+22,627.743,11027950000000.0,3.939,484.384644,2.808487e+23,7589.008,Invalid KeyLink,2623771000000.0,44.974,44.045,48.697,0.17585631,Invalid KeyLink,32.251,0.0023205,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_11:12:00_TAI,14624,1.693787e+22,633.174,11155760000000.0,3.846,480.17688,2.834199e+23,7824.438,Invalid KeyLink,3864490000000.0,44.823,45.475,52.438,0.20094167,Invalid KeyLink,32.378,0.00472505,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_11:24:00_TAI,14624,1.697577e+22,636.807,11073640000000.0,3.869,486.485046,2.81366e+23,7612.821,Invalid KeyLink,2172577000000.0,45.655,44.021,48.588,0.14580788,Invalid KeyLink,33.14,0.00229191,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_11:36:00_TAI,14624,1.66406e+22,615.325,10458260000000.0,3.806,484.440521,2.807572e+23,7880.656,Invalid KeyLink,2102199000000.0,45.223,44.887,50.182,0.14636718,Invalid KeyLink,32.26,0.00150398,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_11:48:00_TAI,14624,1.64205e+22,615.538,10531130000000.0,4.138,488.920319,2.767559e+23,7836.113,Invalid KeyLink,2811861000000.0,45.955,44.629,50.006,0.19748895,Invalid KeyLink,33.346,0.00099061,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_12:00:00_TAI,14624,1.609695e+22,616.248,10494610000000.0,3.968,482.966187,2.754232e+23,7918.976,Invalid KeyLink,2645078000000.0,46.449,43.701,49.15,0.18865114,Invalid KeyLink,33.736,0.00178644,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_12:12:00_TAI,14624,1.571905e+22,612.634,10398960000000.0,4.027,481.322693,2.752315e+23,8053.691,Invalid KeyLink,1930823000000.0,46.732,43.311,49.79,0.14015201,Invalid KeyLink,34.726,0.00107095,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_12:24:00_TAI,14624,1.553815e+22,586.287,9962958000000.0,4.204,493.214417,2.696036e+23,8047.886,Invalid KeyLink,1772889000000.0,46.177,42.519,47.409,0.131282,Invalid KeyLink,34.073,-0.00045345,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_12:36:00_TAI,14624,1.516782e+22,586.664,10007060000000.0,4.226,496.124084,2.705928e+23,8191.727,Invalid KeyLink,1859865000000.0,46.449,42.912,50.845,0.12856242,Invalid KeyLink,34.841,0.00252557,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_12:48:00_TAI,14624,1.489635e+22,570.276,9504560000000.0,4.244,501.462463,2.618625e+23,8146.542,Invalid KeyLink,1726657000000.0,46.583,41.009,45.39,0.13325682,Invalid KeyLink,33.635,0.00086511,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_13:00:00_TAI,14624,1.422661e+22,539.029,9422450000000.0,4.247,485.703949,2.617442e+23,8356.227,Invalid KeyLink,2243434000000.0,47.637,43.424,50.768,0.17767964,Invalid KeyLink,35.92,0.00141788,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_13:12:00_TAI,14624,1.388399e+22,518.938,8929791000000.0,4.212,497.748657,2.595908e+23,8676.302,Invalid KeyLink,2446444000000.0,47.234,41.949,47.81,0.20285232,Invalid KeyLink,35.599,0.00064772,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_13:24:00_TAI,14624,1.375253e+22,515.375,8948765000000.0,4.095,494.439941,2.613047e+23,8541.002,Invalid KeyLink,1878982000000.0,48.591,41.061,46.768,0.15236735,Invalid KeyLink,37.635,4.396e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_13:36:00_TAI,14624,1.325623e+22,511.138,9106747000000.0,4.066,502.518738,2.58157e+23,8736.577,Invalid KeyLink,2732115000000.0,49.109,42.076,49.517,0.22938885,Invalid KeyLink,39.303,0.0003747,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_13:48:00_TAI,14624,1.313123e+22,487.866,8268509000000.0,4.066,493.177429,2.514089e+23,8722.646,Invalid KeyLink,1517539000000.0,48.519,41.091,46.639,0.13062662,Invalid KeyLink,36.963,-0.0004758,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_14:00:00_TAI,14624,1.284111e+22,488.61,8221063000000.0,3.903,504.346405,2.519837e+23,8871.765,Invalid KeyLink,2361997000000.0,49.087,40.659,46.409,0.20632382,Invalid KeyLink,38.205,-4.606e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_14:12:00_TAI,14624,1.230754e+22,485.463,8083394000000.0,3.91,496.546539,2.454362e+23,9106.646,Invalid KeyLink,2576663000000.0,48.85,41.183,47.652,0.23720188,Invalid KeyLink,38.77,-0.00033311,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_14:24:00_TAI,14624,1.179932e+22,477.515,7890566000000.0,3.969,500.768768,2.380091e+23,9143.758,Invalid KeyLink,2719202000000.0,49.718,41.267,48.182,0.25919202,Invalid KeyLink,38.526,0.00016475,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_14:36:00_TAI,14624,1.162351e+22,490.824,7816530000000.0,4.023,495.494354,2.293126e+23,8950.77,Invalid KeyLink,2130624000000.0,49.122,41.603,48.296,0.20634615,Invalid KeyLink,38.339,-0.00082001,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_14:48:00_TAI,14624,1.138804e+22,475.569,7637829000000.0,4.028,504.901031,2.180393e+23,8729.3,Invalid KeyLink,2136572000000.0,48.786,41.044,48.298,0.21224001,Invalid KeyLink,37.628,-0.00070009,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_15:24:00_TAI,14624,1.0197e+22,448.726,7299494000000.0,3.986,529.350708,1.860646e+23,8177.922,Invalid KeyLink,1984285000000.0,48.657,41.365,50.75,0.21640702,Invalid KeyLink,37.573,-0.00099922,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_15:36:00_TAI,14624,9.893155e+21,431.688,6944588000000.0,4.098,524.478577,1.734535e+23,7801.229,Invalid KeyLink,2026344000000.0,47.865,41.316,49.637,0.22614577,Invalid KeyLink,35.886,-0.00070173,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_16:36:00_TAI,14624,7.450219e+21,283.476,5772905000000.0,4.036,521.410461,1.214576e+23,6320.385,Invalid KeyLink,1876059000000.0,48.496,42.025,52.175,0.2422661,Invalid KeyLink,36.026,0.00201067,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_17:12:00_TAI,14624,5.955676e+21,201.113,4834495000000.0,4.098,507.709564,9.187756e+22,5358.422,Invalid KeyLink,1086570000000.0,48.378,43.632,55.151,0.15726344,Invalid KeyLink,34.9,0.00107863,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_17:24:00_TAI,14624,5.390023e+21,169.751,4781776000000.0,3.978,501.212677,9.100176e+22,5551.577,Invalid KeyLink,1034181000000.0,51.383,47.448,62.595,0.15657043,Invalid KeyLink,36.944,-0.0011536,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_17:36:00_TAI,14624,4.999832e+21,138.319,4490038000000.0,4.099,503.801208,8.253906e+22,5181.827,Invalid KeyLink,1477832000000.0,48.306,41.843,57.261,0.23024951,Invalid KeyLink,34.959,-0.00128165,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_22:00:00_TAI,14624,2.169414e+21,58.098,2362011000000.0,4.353,288.413788,7.869794e+21,1108.465,Invalid KeyLink,51753010000.0,23.465,71.493,105.865,-0.01594035,Invalid KeyLink,19.08,0.00404924,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_22:12:00_TAI,14624,2.301455e+21,61.944,2461625000000.0,4.282,266.022491,8.094017e+21,1070.182,Invalid KeyLink,214230500000.0,22.209,71.543,105.399,0.07028701,Invalid KeyLink,19.579,0.00071008,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_22:24:00_TAI,14624,2.120445e+21,52.352,2140928000000.0,4.457,263.006165,7.771731e+21,1099.589,Invalid KeyLink,483929800000.0,23.69,66.722,103.033,-0.02749098,Invalid KeyLink,20.011,0.00524085,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_22:36:00_TAI,14624,2.246368e+21,57.223,2239992000000.0,4.178,236.556549,7.54433e+21,1041.39,Invalid KeyLink,240562500000.0,22.832,68.774,99.08,-0.02908163,Invalid KeyLink,16.884,-0.00344074,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.05.06_22:48:00_TAI,14624,2.23506e+21,55.337,2143987000000.0,4.395,216.505936,7.09193e+21,993.1429,Invalid KeyLink,311806800000.0,21.747,72.069,104.757,-0.10834468,Invalid KeyLink,18.356,0.00182865,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
