T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2026.01.06_00:00:00_TAI,14215,8.988589e+22,4216.581,90162500000000.0,4.381,2335.33252,6.713838e+23,3412.053,Invalid KeyLink,9318789000000.0,33.573,80.503,83.021,-0.026619,Invalid KeyLink,14.173,0.00281929,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_00:12:00_TAI,14215,9.007523e+22,4205.977,89856110000000.0,4.384,2316.133545,6.650785e+23,3370.703,Invalid KeyLink,11331860000000.0,33.387,80.363,82.672,-0.04339738,Invalid KeyLink,13.706,0.00324935,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_00:24:00_TAI,14215,8.96132e+22,4163.482,88513870000000.0,4.393,2305.640869,6.586791e+23,3361.415,Invalid KeyLink,9607496000000.0,33.387,80.226,82.535,-0.04533604,Invalid KeyLink,13.727,0.00294308,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_00:36:00_TAI,14215,8.945867e+22,4149.635,88635940000000.0,4.43,2292.911865,6.596006e+23,3366.78,Invalid KeyLink,10304380000000.0,33.37,80.119,82.453,-0.03686065,Invalid KeyLink,13.451,0.00259297,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_00:48:00_TAI,14215,8.973338e+22,4153.146,88623310000000.0,4.491,2283.014648,6.60619e+23,3362.883,Invalid KeyLink,9462569000000.0,33.286,80.086,82.251,-0.04005591,Invalid KeyLink,13.323,0.00273568,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_01:00:00_TAI,14215,8.974366e+22,4136.477,87937150000000.0,4.391,2275.513184,6.592755e+23,3350.879,Invalid KeyLink,10086010000000.0,33.236,79.681,81.98,-0.03414616,Invalid KeyLink,13.275,0.00255881,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_01:12:00_TAI,14215,8.974615e+22,4135.645,87546070000000.0,4.433,2262.902832,6.589196e+23,3350.291,Invalid KeyLink,9192675000000.0,33.211,79.253,81.386,-0.05660078,Invalid KeyLink,13.238,0.00252439,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_01:24:00_TAI,14215,8.973334e+22,4152.051,87624320000000.0,4.356,2253.640869,6.609448e+23,3360.044,Invalid KeyLink,10703470000000.0,33.258,79.234,81.399,-0.03950077,Invalid KeyLink,13.361,0.00302527,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_01:36:00_TAI,14215,8.955389e+22,4167.464,87796750000000.0,4.375,2265.399902,6.603074e+23,3362.5,Invalid KeyLink,11281870000000.0,33.365,79.149,81.363,-0.03012191,Invalid KeyLink,13.333,0.0031683,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_01:48:00_TAI,14215,9.062338e+22,4216.734,89694770000000.0,4.358,2265.583984,6.590869e+23,3293.455,Invalid KeyLink,9266226000000.0,33.281,79.05,81.178,-0.03443182,Invalid KeyLink,13.272,0.00281699,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_02:00:00_TAI,14215,8.989134e+22,4204.959,88671650000000.0,4.408,2267.889404,6.602664e+23,3355.349,Invalid KeyLink,9744892000000.0,33.271,79.315,81.406,-0.03197048,Invalid KeyLink,13.398,0.00315082,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_02:12:00_TAI,14215,8.982169e+22,4180.608,87825260000000.0,4.406,2266.368164,6.560028e+23,3349.779,Invalid KeyLink,8372385000000.0,33.042,78.952,81.2,-0.0165389,Invalid KeyLink,12.991,0.00302925,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_02:24:00_TAI,14215,8.971262e+22,4168.429,87764160000000.0,4.458,2268.944092,6.555497e+23,3350.464,Invalid KeyLink,7939349000000.0,32.985,78.961,81.269,-0.0035377,Invalid KeyLink,12.928,0.00267127,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_02:36:00_TAI,14215,8.981909e+22,4166.779,87421810000000.0,4.397,2268.724121,6.589526e+23,3362.674,Invalid KeyLink,9475864000000.0,33.185,78.884,81.114,-0.01582086,Invalid KeyLink,13.142,0.00290672,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_02:48:00_TAI,14215,8.997174e+22,4166.941,87867110000000.0,4.439,2269.441895,6.603929e+23,3362.687,Invalid KeyLink,9891057000000.0,33.208,78.879,81.229,0.00918135,Invalid KeyLink,13.082,0.00249636,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_03:00:00_TAI,14215,9.02704e+22,4198.863,88409930000000.0,4.442,2258.42334,6.611392e+23,3364.052,Invalid KeyLink,12367180000000.0,33.186,79.079,81.495,-0.01749424,Invalid KeyLink,13.131,0.00340338,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_03:12:00_TAI,14215,9.060458e+22,4218.495,88488710000000.0,4.418,2261.803711,6.594098e+23,3341.771,Invalid KeyLink,11184050000000.0,33.281,78.927,81.243,-0.00908233,Invalid KeyLink,13.275,0.00292767,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_03:24:00_TAI,14215,9.026024e+22,4206.614,87625460000000.0,4.398,2266.547363,6.629681e+23,3398.482,Invalid KeyLink,11791950000000.0,33.206,79.41,81.769,-0.04036038,Invalid KeyLink,13.16,0.00298284,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_03:36:00_TAI,14215,9.050391e+22,4218.567,88183290000000.0,4.406,2239.48291,6.627898e+23,3390.989,Invalid KeyLink,8710761000000.0,33.147,79.375,81.713,-0.03867277,Invalid KeyLink,13.29,0.00208431,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_03:48:00_TAI,14215,9.040671e+22,4236.529,87777470000000.0,4.394,2234.805908,6.585422e+23,3385.406,Invalid KeyLink,8949334000000.0,33.081,79.547,81.83,-0.02083374,Invalid KeyLink,13.239,0.00193466,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_04:00:00_TAI,14215,9.053076e+22,4249.978,88166650000000.0,4.425,2231.668701,6.601458e+23,3391.45,Invalid KeyLink,10635290000000.0,33.023,79.271,81.576,-0.01348222,Invalid KeyLink,13.076,0.00175135,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_04:12:00_TAI,14215,9.004983e+22,4258.659,87427710000000.0,4.421,2223.822021,6.597753e+23,3443.846,Invalid KeyLink,8125019000000.0,33.09,79.225,81.597,-0.0077472,Invalid KeyLink,13.33,0.00180823,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_04:24:00_TAI,14215,9.034748e+22,4311.554,89122560000000.0,4.383,2208.989014,6.647716e+23,3453.359,Invalid KeyLink,6532462000000.0,33.053,79.575,82.015,-0.05268764,Invalid KeyLink,13.296,0.00124389,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_04:36:00_TAI,14215,8.980006e+22,4280.669,87924700000000.0,4.425,2207.787109,6.645021e+23,3511.999,Invalid KeyLink,6229592000000.0,32.985,80.334,82.791,-0.05784458,Invalid KeyLink,13.228,0.00085343,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_04:48:00_TAI,14215,8.973112e+22,4292.097,87752260000000.0,4.398,2194.183594,6.633402e+23,3535.237,Invalid KeyLink,7208272000000.0,32.807,81.507,83.793,-0.0490603,Invalid KeyLink,12.988,0.00061795,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_05:00:00_TAI,14215,8.924374e+22,4323.279,87452890000000.0,4.427,2190.062744,6.643384e+23,3603.737,Invalid KeyLink,6441234000000.0,32.756,82.623,84.931,-0.09119312,Invalid KeyLink,13.263,-8.728e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_05:12:00_TAI,14215,8.993942e+22,4360.093,89175730000000.0,4.446,2184.294189,6.707239e+23,3584.508,Invalid KeyLink,6588485000000.0,32.982,82.472,84.801,-0.09134469,Invalid KeyLink,13.425,0.00020789,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_05:24:00_TAI,14215,8.95172e+22,4386.926,88931440000000.0,4.45,2200.257568,6.707194e+23,3647.864,Invalid KeyLink,9215580000000.0,32.759,83.388,85.657,-0.13080816,Invalid KeyLink,13.349,-0.00058786,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_05:36:00_TAI,14215,8.91046e+22,4377.86,88215020000000.0,4.444,2199.817139,6.715442e+23,3697.132,Invalid KeyLink,9343334000000.0,32.728,84.461,86.485,-0.13424557,Invalid KeyLink,13.276,-0.00065338,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_05:48:00_TAI,14215,8.922397e+22,4385.177,88257170000000.0,4.439,2192.830322,6.731181e+23,3708.726,Invalid KeyLink,7239054000000.0,32.764,85.033,86.74,-0.09376683,Invalid KeyLink,13.268,-8.849e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_06:00:00_TAI,14215,8.927096e+22,4371.427,87948210000000.0,4.458,2174.093262,6.675557e+23,3682.821,Invalid KeyLink,6517974000000.0,32.721,85.389,87.313,-0.08751116,Invalid KeyLink,13.085,-0.00071362,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_06:12:00_TAI,14215,8.926948e+22,4372.842,87661920000000.0,4.495,2157.415771,6.65268e+23,3665.581,Invalid KeyLink,9178708000000.0,32.835,85.596,87.535,-0.13198328,Invalid KeyLink,13.189,0.00060456,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_06:24:00_TAI,14215,8.9828e+22,4382.136,88187010000000.0,4.528,2161.528564,6.668936e+23,3624.203,Invalid KeyLink,7811315000000.0,32.849,85.689,87.352,-0.11078147,Invalid KeyLink,13.082,0.00025895,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_06:36:00_TAI,14215,8.974909e+22,4378.6,87888630000000.0,4.547,2167.539795,6.62236e+23,3586.828,Invalid KeyLink,7762471000000.0,32.987,85.214,87.151,-0.06483028,Invalid KeyLink,13.108,0.00038762,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_06:48:00_TAI,14215,9.000731e+22,4320.35,87039380000000.0,4.539,2163.905762,6.606039e+23,3547.344,Invalid KeyLink,8409807000000.0,33.047,84.54,86.32,-0.05428854,Invalid KeyLink,13.055,0.00106968,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_07:00:00_TAI,14215,9.057881e+22,4306.325,87113190000000.0,4.531,2142.804443,6.609917e+23,3504.343,Invalid KeyLink,8744180000000.0,33.025,84.272,86.301,-0.058794,Invalid KeyLink,13.188,0.00153129,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_07:12:00_TAI,14215,9.098593e+22,4326.041,88027930000000.0,4.534,2142.084717,6.619595e+23,3455.654,Invalid KeyLink,5952492000000.0,33.296,83.335,85.436,-0.04388126,Invalid KeyLink,13.326,0.00059139,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_08:00:00_TAI,14215,9.902079e+22,3721.586,84401140000000.0,4.245,1967.249023,6.445704e+23,2854.85,Invalid KeyLink,1398833000000.0,32.314,53.807,55.852,-0.01616799,Invalid KeyLink,11.218,-0.0017384,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_08:12:00_TAI,14215,9.637085e+22,4263.655,90448150000000.0,4.359,2036.483521,6.573116e+23,3103.584,Invalid KeyLink,3553997000000.0,32.665,67.596,69.654,-0.04379134,Invalid KeyLink,12.056,-0.00250338,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_08:24:00_TAI,14215,9.409794e+22,4505.694,92594770000000.0,4.425,2086.397949,6.607691e+23,3266.525,Invalid KeyLink,3917576000000.0,33.053,76.295,78.469,-0.05053999,Invalid KeyLink,12.782,-0.00315328,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_08:36:00_TAI,14215,9.269792e+22,4510.542,91424890000000.0,4.395,2091.291504,6.603753e+23,3364.143,Invalid KeyLink,4176280000000.0,33.144,79.966,82.203,-0.05552106,Invalid KeyLink,13.07,-0.00375101,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_08:48:00_TAI,14215,9.206351e+22,4540.937,91384040000000.0,4.456,2094.609131,6.632832e+23,3429.397,Invalid KeyLink,6546987000000.0,33.211,81.615,83.978,-0.08833818,Invalid KeyLink,13.339,-0.0040116,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_09:00:00_TAI,14215,9.105745e+22,4529.391,90197960000000.0,4.472,2091.161133,6.594936e+23,3482.35,Invalid KeyLink,5277933000000.0,33.231,82.825,85.103,-0.07273079,Invalid KeyLink,13.339,-0.00418792,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_09:12:00_TAI,14215,9.064451e+22,4510.317,89388510000000.0,4.478,2082.047119,6.624348e+23,3540.988,Invalid KeyLink,7645331000000.0,33.258,83.412,85.794,-0.10665353,Invalid KeyLink,13.368,-0.00393742,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_09:24:00_TAI,14215,8.998699e+22,4473.041,87996410000000.0,4.499,2062.327148,6.579226e+23,3574.547,Invalid KeyLink,9023951000000.0,33.084,84.216,86.55,-0.12795174,Invalid KeyLink,13.329,-0.00354255,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_09:36:00_TAI,14215,8.929485e+22,4488.329,87717850000000.0,4.498,2048.775146,6.562374e+23,3615.875,Invalid KeyLink,11904340000000.0,33.023,85.035,87.426,-0.17118569,Invalid KeyLink,13.305,-0.00478992,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_09:48:00_TAI,14215,8.814035e+22,4441.108,85989470000000.0,4.521,2063.688965,6.557789e+23,3701.597,Invalid KeyLink,11274500000000.0,32.906,86.003,88.455,-0.16609061,Invalid KeyLink,13.265,-0.00442317,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_10:00:00_TAI,14215,8.765981e+22,4407.964,85421400000000.0,4.526,2044.178711,6.500208e+23,3704.137,Invalid KeyLink,11711030000000.0,32.835,86.008,88.556,-0.17417213,Invalid KeyLink,13.092,-0.00482091,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_10:12:00_TAI,14215,8.764296e+22,4377.275,84551390000000.0,4.535,2043.61792,6.451759e+23,3684.504,Invalid KeyLink,11645450000000.0,32.684,86.567,89.029,-0.17357564,Invalid KeyLink,12.932,-0.00401803,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_10:24:00_TAI,14215,8.689396e+22,4228.104,81653900000000.0,4.567,2034.999023,6.367855e+23,3675.531,Invalid KeyLink,12792100000000.0,32.705,85.725,88.116,-0.19271198,Invalid KeyLink,12.821,-0.00236231,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_10:36:00_TAI,14215,8.614588e+22,4208.577,80553910000000.0,4.544,2033.008789,6.328251e+23,3707.233,Invalid KeyLink,12760470000000.0,32.63,86.745,89.208,-0.19511101,Invalid KeyLink,12.832,-0.00265293,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_10:48:00_TAI,14215,8.761935e+22,4246.083,82557420000000.0,4.513,2035.160767,6.32387e+23,3565.39,Invalid KeyLink,11519130000000.0,32.754,85.579,87.832,-0.16951263,Invalid KeyLink,12.704,-0.00206464,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_11:00:00_TAI,14215,8.743879e+22,4200.635,81730820000000.0,4.481,2022.863403,6.289492e+23,3540.811,Invalid KeyLink,10169270000000.0,32.743,84.894,87.175,-0.14943239,Invalid KeyLink,12.874,-0.00193667,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_11:12:00_TAI,14215,8.736488e+22,4098.833,79536510000000.0,4.508,2007.970215,6.258494e+23,3514.113,Invalid KeyLink,10389450000000.0,32.711,83.701,85.896,-0.15227076,Invalid KeyLink,12.748,-0.00152676,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_11:24:00_TAI,14215,8.744932e+22,4083.134,79349050000000.0,4.491,2008.259399,6.216703e+23,3475.925,Invalid KeyLink,11283520000000.0,32.675,83.576,86.013,-0.16468111,Invalid KeyLink,12.671,-0.00156585,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_11:36:00_TAI,14215,8.734685e+22,4012.992,77941160000000.0,4.526,2009.672363,6.178975e+23,3441.644,Invalid KeyLink,9286678000000.0,32.691,82.045,84.378,-0.13502358,Invalid KeyLink,12.624,-7.57e-06,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_11:48:00_TAI,14215,8.778775e+22,4005.974,78591260000000.0,4.535,2002.744873,6.201098e+23,3414.039,Invalid KeyLink,9016770000000.0,32.847,81.395,83.678,-0.12958717,Invalid KeyLink,12.791,-1.335e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_12:00:00_TAI,14215,8.819964e+22,4020.437,78960910000000.0,4.504,1975.593872,6.195347e+23,3367.878,Invalid KeyLink,7612868000000.0,32.835,80.807,82.982,-0.10803434,Invalid KeyLink,12.721,-4.46e-06,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_12:12:00_TAI,14215,8.780838e+22,3996.894,78237430000000.0,4.547,1966.65564,6.14648e+23,3354.099,Invalid KeyLink,7948174000000.0,32.891,80.894,83.234,-0.11322736,Invalid KeyLink,12.643,-0.00053515,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_12:24:00_TAI,14215,8.676954e+22,3921.708,76358880000000.0,4.551,1941.661133,6.117538e+23,3392.217,Invalid KeyLink,6567749000000.0,32.922,80.722,82.979,-0.09507586,Invalid KeyLink,12.854,-0.00114997,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_12:36:00_TAI,14215,8.641751e+22,3887.979,75648110000000.0,4.588,1949.372681,6.081017e+23,3387.407,Invalid KeyLink,6171690000000.0,32.876,79.995,82.286,-0.0897541,Invalid KeyLink,12.712,-0.00012105,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_12:48:00_TAI,14215,8.614829e+22,3883.792,75801940000000.0,4.544,1937.663208,6.08306e+23,3387.968,Invalid KeyLink,7430284000000.0,32.958,79.897,82.239,-0.10804239,Invalid KeyLink,12.92,-0.00025804,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_13:00:00_TAI,14215,8.633495e+22,3874.503,75789300000000.0,4.611,1927.71106,6.037286e+23,3347.593,Invalid KeyLink,6856798000000.0,32.839,79.462,81.942,-0.09926505,Invalid KeyLink,12.622,-8.061e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.01.06_13:12:00_TAI,14215,8.628002e+22,3863.176,75788210000000.0,4.593,1932.189209,6.037678e+23,3337.978,Invalid KeyLink,8488352000000.0,32.901,79.067,81.566,-0.12252755,Invalid KeyLink,12.579,-4.876e-05,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
