T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.08.29_00:00:00_TAI,11727,1.483322e+21,33.164,1132439000000.0,4.499,524.223877,5.732972e+21,1164.514,Invalid KeyLink,426979200000.0,38.025,44.275,56.001,0.16701713,Invalid KeyLink,18.479,0.00104075,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:12:00_TAI,11727,1.410916e+21,30.924,991035900000.0,4.454,520.171631,3.645354e+21,859.1248,Invalid KeyLink,376752900000.0,30.859,41.432,52.236,0.10993622,Invalid KeyLink,9.484,0.0027346,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:24:00_TAI,11727,1.326989e+21,30.163,927720100000.0,4.475,501.145111,2.844552e+21,743.4608,Invalid KeyLink,871818200000.0,27.841,45.53,54.971,0.1399657,Invalid KeyLink,7.74,0.01361968,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:36:00_TAI,11727,1.243701e+21,29.014,972042800000.0,4.471,477.596008,3.387128e+21,931.1656,Invalid KeyLink,621863800000.0,27.435,51.989,71.42,0.07808895,Invalid KeyLink,12.778,0.01286476,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:48:00_TAI,11727,1.173245e+21,23.99,733729700000.0,4.511,455.647583,2.619442e+21,797.8985,Invalid KeyLink,281388200000.0,27.326,46.645,59.507,0.1338685,Invalid KeyLink,8.455,0.00279496,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:00:00_TAI,11727,1.171006e+21,26.989,838314800000.0,4.545,433.329559,3.254148e+21,962.0458,Invalid KeyLink,832513600000.0,27.607,48.202,66.222,0.15083759,Invalid KeyLink,9.855,0.01598131,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:12:00_TAI,11727,1.075165e+21,19.49,544067500000.0,4.491,419.966187,1.787849e+21,616.9692,Invalid KeyLink,246972900000.0,25.574,39.294,45.519,0.19104822,Invalid KeyLink,2.704,0.00300227,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:24:00_TAI,11727,9.299376e+20,23.628,854249200000.0,4.655,405.803345,2.964498e+21,1050.46,Invalid KeyLink,197672600000.0,25.317,54.785,73.032,0.02197886,Invalid KeyLink,11.718,0.00182563,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:36:00_TAI,11727,9.464115e+20,23.997,680627700000.0,4.53,388.162964,3.515356e+21,1296.921,Invalid KeyLink,210388900000.0,26.819,53.56,75.657,-0.19210966,Invalid KeyLink,8.672,-0.00079779,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:48:00_TAI,11727,8.837323e+20,24.846,797642800000.0,4.594,368.551727,3.719679e+21,1459.547,Invalid KeyLink,309099500000.0,25.729,62.289,93.367,-0.30018079,Invalid KeyLink,12.194,0.00153066,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:00:00_TAI,11727,8.285344e+20,19.733,680291200000.0,4.665,347.832489,3.115821e+21,1255.981,Invalid KeyLink,305290600000.0,26.955,57.617,83.654,-0.30456948,Invalid KeyLink,11.563,0.00042552,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:12:00_TAI,11727,8.658903e+20,18.666,597278000000.0,4.647,326.440613,2.251412e+21,899.8322,Invalid KeyLink,584404400000.0,25.305,47.609,62.017,-0.17037603,Invalid KeyLink,8.493,0.01288858,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:24:00_TAI,11727,7.225461e+20,15.195,510787400000.0,4.553,300.38382,2.282578e+21,1108.872,Invalid KeyLink,215719300000.0,25.08,54.742,77.062,0.20139702,Invalid KeyLink,11.677,0.00475569,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:36:00_TAI,11727,7.492744e+20,11.97,380179400000.0,4.651,284.100677,1.211589e+21,579.9814,Invalid KeyLink,199315400000.0,25.762,42.045,51.466,0.21814604,Invalid KeyLink,5.34,0.00687621,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:48:00_TAI,11727,6.057699e+20,14.784,637912900000.0,4.676,258.95459,2.533664e+21,1282.996,Invalid KeyLink,555734700000.0,24.106,61.102,96.185,0.08433059,Invalid KeyLink,19.099,0.017901,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:00:00_TAI,11727,6.35089e+20,13.072,400424200000.0,4.766,242.293396,1.454995e+21,805.5823,Invalid KeyLink,475447300000.0,23.733,50.829,64.577,-0.02931716,Invalid KeyLink,7.721,0.01442318,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:12:00_TAI,11727,6.999702e+20,13.396,470238600000.0,4.824,222.208984,1.240622e+21,609.7728,Invalid KeyLink,267314200000.0,26.361,56.852,74.4,0.21696283,Invalid KeyLink,10.052,0.00479267,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:24:00_TAI,11727,4.67916e+20,14.069,647711700000.0,4.968,207.691772,1.452008e+21,904.3364,Invalid KeyLink,177474900000.0,24.096,69.554,95.148,0.17290328,Invalid KeyLink,24.069,-0.01389057,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:36:00_TAI,11727,5.931792e+20,12.456,418471300000.0,4.954,190.953842,1.374252e+21,809.6974,Invalid KeyLink,218330300000.0,26.447,57.346,78.291,0.10629424,Invalid KeyLink,7.903,0.00898669,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:48:00_TAI,11727,3.319371e+20,13.322,767749800000.0,4.865,179.123932,2.433422e+21,1638.94,Invalid KeyLink,191423400000.0,27.792,82.668,135.265,0.09301135,Invalid KeyLink,40.608,0.01627213,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:00:00_TAI,11727,4.976827e+20,8.211,244355200000.0,4.8,162.249954,6.422844e+20,479.7933,Invalid KeyLink,224640400000.0,23.701,45.758,53.658,0.41523653,Invalid KeyLink,5.357,0.00921101,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:12:00_TAI,11727,4.585868e+20,7.752,253110900000.0,4.89,133.907913,7.350913e+20,577.781,Invalid KeyLink,110644000000.0,22.754,46.993,61.04,0.21519138,Invalid KeyLink,8.455,0.00688004,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:24:00_TAI,11727,3.226497e+20,7.741,313849900000.0,4.852,119.576317,1.706589e+21,1598.308,Invalid KeyLink,122409300000.0,29.835,68.463,103.778,-0.28367129,Invalid KeyLink,26.368,0.00240466,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:36:00_TAI,11727,3.797645e+20,6.28,193275200000.0,4.955,103.463364,4.268093e+20,411.5005,Invalid KeyLink,155192500000.0,24.353,40.575,48.415,0.37023008,Invalid KeyLink,3.073,0.00458076,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:48:00_TAI,11727,2.846458e+20,7.025,242538800000.0,4.951,91.869659,6.956403e+20,810.8482,Invalid KeyLink,223728100000.0,24.228,57.309,76.114,0.64526129,Invalid KeyLink,9.443,-0.00770215,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_05:00:00_TAI,11727,2.573057e+20,5.902,235987800000.0,4.95,76.037506,9.876561e+20,1219.167,Invalid KeyLink,216131200000.0,22.364,58.716,101.673,-0.66013288,Invalid KeyLink,14.098,0.01312242,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_05:12:00_TAI,11727,2.337732e+20,4.421,188618900000.0,4.957,60.072411,6.772379e+20,858.5038,Invalid KeyLink,53534790000.0,25.817,53.757,80.421,-0.16791527,Invalid KeyLink,12.626,0.00676255,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_05:24:00_TAI,11727,2.197509e+20,5.016,189015700000.0,5.027,43.263325,8.71704e+20,1211.036,Invalid KeyLink,249514700000.0,24.062,57.606,95.491,-0.85769874,Invalid KeyLink,14.207,0.0074709,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_05:36:00_TAI,11727,1.747692e+20,2.32,80290560000.0,5.147,30.630945,1.613114e+20,299.1757,Invalid KeyLink,31284500000.0,25.136,44.201,47.14,-0.02154072,Invalid KeyLink,3.448,0.00750929,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_05:48:00_TAI,11727,1.648269e+20,3.134,138445700000.0,5.131,19.161663,4.010443e+20,691.032,Invalid KeyLink,36261760000.0,25.202,54.672,80.958,0.15459716,Invalid KeyLink,11.899,0.00084303,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:00:00_TAI,11741,7.335021e+22,3794.928,77936930000000.0,4.363,2102.056152,9.372805e+23,5985.48,Invalid KeyLink,3116782000000.0,35.616,77.311,80.202,0.04833674,Invalid KeyLink,17.888,-0.0002941,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:12:00_TAI,11741,7.287483e+22,3750.41,76809010000000.0,4.345,2100.324219,9.33347e+23,6007.951,Invalid KeyLink,1807134000000.0,35.551,76.733,79.44,0.02879569,Invalid KeyLink,17.944,-0.00032325,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:24:00_TAI,11741,7.277169e+22,3760.609,76723590000000.0,4.266,2086.392578,9.323273e+23,6008.834,Invalid KeyLink,2379847000000.0,35.453,76.501,79.373,0.03796772,Invalid KeyLink,17.855,-0.00125555,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:36:00_TAI,11741,7.256912e+22,3767.661,76219400000000.0,4.228,2080.843506,9.303235e+23,6015.433,Invalid KeyLink,2268239000000.0,35.594,76.412,79.147,0.03630406,Invalid KeyLink,18.035,-0.00097433,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_00:48:00_TAI,11741,7.249991e+22,3737.428,75777160000000.0,4.246,2069.042969,9.271321e+23,5984.11,Invalid KeyLink,1629986000000.0,35.722,75.966,78.76,0.00909121,Invalid KeyLink,18.084,-0.00085989,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:00:00_TAI,11741,7.241282e+22,3709.969,75316400000000.0,4.282,2057.353516,9.2843e+23,6011.708,Invalid KeyLink,1905585000000.0,35.58,75.7,78.282,0.00193809,Invalid KeyLink,17.977,-0.00070999,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:12:00_TAI,11741,7.234215e+22,3695.995,75091140000000.0,4.363,2068.336914,9.286343e+23,6022.25,Invalid KeyLink,991336600000.0,35.67,75.482,78.014,-0.00138385,Invalid KeyLink,17.935,-0.00098847,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:24:00_TAI,11741,7.284027e+22,3752.782,77276800000000.0,4.298,2068.271729,9.305564e+23,5964.848,Invalid KeyLink,1085968000000.0,35.585,75.962,78.492,0.01174878,Invalid KeyLink,17.867,-0.00096259,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:36:00_TAI,11741,7.200511e+22,3731.504,75801060000000.0,4.316,2050.072754,9.253651e+23,6047.402,Invalid KeyLink,2697968000000.0,35.637,76.192,78.79,0.04363897,Invalid KeyLink,18.061,-0.00113829,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_01:48:00_TAI,11741,7.244369e+22,3769.724,76494310000000.0,4.305,2044.400757,9.234809e+23,5995.543,Invalid KeyLink,2108693000000.0,35.554,76.467,78.949,0.03388333,Invalid KeyLink,17.855,-0.00193043,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:00:00_TAI,11741,7.223863e+22,3749.269,76031200000000.0,4.28,2037.548218,9.204678e+23,6022.925,Invalid KeyLink,1826468000000.0,35.467,76.73,79.334,-0.00423305,Invalid KeyLink,17.891,-0.00168157,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:12:00_TAI,11741,7.226216e+22,3768.931,76604340000000.0,4.267,2031.682129,9.160923e+23,5987.792,Invalid KeyLink,1640513000000.0,35.538,76.671,79.201,0.00095166,Invalid KeyLink,18.08,-0.00234114,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:24:00_TAI,11741,7.199038e+22,3799.909,76603920000000.0,4.297,2041.473267,9.173318e+23,6059.061,Invalid KeyLink,1543025000000.0,35.446,77.263,79.817,0.0095749,Invalid KeyLink,18.018,-0.00214446,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:36:00_TAI,11741,7.18413e+22,3791.711,75985030000000.0,4.405,2039.946411,9.197173e+23,6119.638,Invalid KeyLink,2487132000000.0,35.364,77.966,80.421,-0.01036614,Invalid KeyLink,18.058,-0.00298819,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_02:48:00_TAI,11741,7.163213e+22,3740.227,75692980000000.0,4.417,2039.458008,9.18539e+23,6110.933,Invalid KeyLink,1190012000000.0,35.58,77.479,79.919,-0.01959237,Invalid KeyLink,18.254,-0.00225353,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:00:00_TAI,11741,7.139127e+22,3783.668,76304930000000.0,4.442,2044.570435,9.159966e+23,6161.193,Invalid KeyLink,3003253000000.0,35.529,78.189,81.008,-0.03321812,Invalid KeyLink,18.249,-0.00322318,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:12:00_TAI,11741,7.123755e+22,3774.252,75782010000000.0,4.399,2050.42749,9.160565e+23,6204.718,Invalid KeyLink,1930240000000.0,35.498,78.428,80.698,-0.01394873,Invalid KeyLink,18.212,-0.00303913,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:24:00_TAI,11741,7.073363e+22,3731.879,74470370000000.0,4.391,2053.82373,9.148685e+23,6276.274,Invalid KeyLink,2154142000000.0,35.561,78.429,80.761,-0.00442607,Invalid KeyLink,18.397,-0.00313768,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:36:00_TAI,11741,7.068578e+22,3717.96,74294110000000.0,4.388,2029.12793,9.158233e+23,6297.685,Invalid KeyLink,2264014000000.0,35.636,78.501,80.604,-0.03325969,Invalid KeyLink,18.49,-0.0031129,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_03:48:00_TAI,11741,7.004175e+22,3705.453,73739350000000.0,4.451,2021.727173,9.104306e+23,6380.876,Invalid KeyLink,2899661000000.0,35.608,79.642,81.498,-0.04005972,Invalid KeyLink,18.455,-0.00345719,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:00:00_TAI,11741,6.973989e+22,3701.017,74055030000000.0,4.46,2016.052002,9.092198e+23,6413.16,Invalid KeyLink,3048657000000.0,35.679,80.467,82.429,-0.0512074,Invalid KeyLink,18.6,-0.00315214,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.08.29_04:12:00_TAI,11741,6.939716e+22,3669.982,72596510000000.0,4.451,2003.763428,9.056029e+23,6447.321,Invalid KeyLink,5366016000000.0,35.662,79.984,81.555,-0.04364252,Invalid KeyLink,18.375,-0.00325084,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
