T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.03.17_00:00:00_TAI,10933,3.349529e+21,162.675,3774599000000.0,0.0,132.516098,1.089188e+22,1437.589,Invalid KeyLink,126677900000.0,25.737,104.136,104.035,-0.04264155,Invalid KeyLink,1.648,-0.0064855,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_00:12:00_TAI,10933,3.318016e+21,158.663,3671085000000.0,0.0,129.68985,1.05222e+22,1393.436,Invalid KeyLink,344760800000.0,25.955,101.884,101.834,0.11352315,Invalid KeyLink,1.688,-0.01051977,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_00:24:00_TAI,10933,3.281766e+21,158.941,3689749000000.0,0.0,129.234024,1.04997e+22,1415.856,Invalid KeyLink,331643700000.0,25.89,104.723,104.441,0.10974467,Invalid KeyLink,1.63,-0.01027287,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_00:36:00_TAI,10933,3.237559e+21,156.072,3603416000000.0,0.0,123.771431,1.042613e+22,1437.864,Invalid KeyLink,656943000000.0,25.952,106.394,106.072,0.23103841,Invalid KeyLink,1.722,-0.01309599,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_00:48:00_TAI,10933,3.208386e+21,156.526,3602020000000.0,0.0,122.908867,1.050338e+22,1463.257,Invalid KeyLink,310448600000.0,25.913,106.268,106.125,0.11028847,Invalid KeyLink,1.702,-0.0108729,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_01:00:00_TAI,10933,3.220506e+21,153.741,3588444000000.0,0.0,123.868446,1.032483e+22,1415.083,Invalid KeyLink,111857700000.0,26.123,104.096,103.803,0.03909314,Invalid KeyLink,1.456,-0.00760752,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_01:12:00_TAI,10933,3.189851e+21,149.156,3449071000000.0,0.0,124.926239,1.004247e+22,1394.403,Invalid KeyLink,473773800000.0,25.941,103.02,102.863,0.16774192,Invalid KeyLink,1.604,-0.01126152,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_01:24:00_TAI,10933,3.219627e+21,148.777,3444852000000.0,0.0,124.158852,1.004123e+22,1380.737,Invalid KeyLink,228772300000.0,25.697,103.015,103.181,0.0802116,Invalid KeyLink,1.552,-0.00956447,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_01:36:00_TAI,10933,3.219154e+21,152.284,3546137000000.0,0.0,125.530441,1.009773e+22,1376.94,Invalid KeyLink,139637000000.0,25.796,101.835,101.825,0.04854992,Invalid KeyLink,2.354,-0.0102651,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.17_01:48:00_TAI,10933,3.178779e+21,150.664,3450983000000.0,0.0,122.194412,9.96547e+21,1397.889,Invalid KeyLink,143320500000.0,25.659,104.259,104.127,0.05125872,Invalid KeyLink,1.49,-0.00888623,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
