T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.06.15_00:00:00_TAI,11328,3.397825e+21,161.304,3203493000000.0,2.809,39.705811,1.423328e+22,2041.812,Invalid KeyLink,1405632000000.0,27.437,77.1,84.352,-0.43072504,Invalid KeyLink,4.972,0.01904719,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_00:12:00_TAI,11328,3.809451e+21,157.471,2944200000000.0,2.543,47.408089,9.972735e+21,1310.988,Invalid KeyLink,1527027000000.0,25.206,69.636,71.723,-0.49131817,Invalid KeyLink,2.252,0.01403774,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_00:24:00_TAI,11328,4.478953e+21,173.992,3241302000000.0,2.952,58.015533,1.090079e+22,1209.571,Invalid KeyLink,1668692000000.0,24.662,67.994,69.343,-0.45317975,Invalid KeyLink,1.149,0.01066641,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_00:36:00_TAI,11328,4.459457e+21,174.935,3315448000000.0,2.828,59.33181,1.085511e+22,1204.325,Invalid KeyLink,1749419000000.0,24.477,66.787,68.29,-0.47502115,Invalid KeyLink,1.061,0.0103931,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_00:48:00_TAI,11328,4.608761e+21,179.097,3494211000000.0,2.817,49.134739,1.078983e+22,1126.539,Invalid KeyLink,2001850000000.0,24.803,64.937,66.122,-0.51151866,Invalid KeyLink,1.622,0.01068152,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_01:00:00_TAI,11328,4.521886e+21,168.808,3296782000000.0,2.941,52.849392,1.067272e+22,1143.161,Invalid KeyLink,1432235000000.0,24.991,65.768,67.899,-0.3754335,Invalid KeyLink,2.304,0.01040382,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_01:12:00_TAI,11328,4.426971e+21,182.809,3827738000000.0,2.524,51.435776,1.588041e+22,1715.109,Invalid KeyLink,1728241000000.0,26.311,70.052,77.821,-0.45678249,Invalid KeyLink,3.657,0.0121498,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_01:24:00_TAI,11328,4.455816e+21,176.87,3667027000000.0,2.829,51.109077,1.489835e+22,1606.28,Invalid KeyLink,1401280000000.0,25.568,71.06,77.082,-0.36971885,Invalid KeyLink,3.021,0.01310013,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_01:36:00_TAI,11328,4.517062e+21,191.382,3835094000000.0,2.646,55.939526,1.535073e+22,1643.056,Invalid KeyLink,1459975000000.0,25.34,71.194,78.142,-0.38240218,Invalid KeyLink,2.502,0.01261718,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_01:48:00_TAI,11328,4.580667e+21,171.31,3281106000000.0,2.035,55.076954,9.780608e+21,1051.795,Invalid KeyLink,1867789000000.0,23.849,64.985,66.456,-0.49151033,Invalid KeyLink,0.686,0.00710142,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_02:00:00_TAI,11328,4.552299e+21,186.864,3819454000000.0,2.643,55.262611,1.466366e+22,1538.676,Invalid KeyLink,1876678000000.0,25.279,68.851,76.241,-0.48186171,Invalid KeyLink,2.676,0.00906608,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_02:12:00_TAI,11328,4.33514e+21,178.181,4264555000000.0,2.512,53.835781,1.535886e+22,1601.803,Invalid KeyLink,1508929000000.0,26.073,71.677,83.73,-0.38506573,Invalid KeyLink,7.05,0.01179104,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_02:24:00_TAI,11328,4.484495e+21,173.021,3736588000000.0,2.324,50.343838,1.432014e+22,1498.871,Invalid KeyLink,1635282000000.0,26.124,68.724,75.135,-0.41880655,Invalid KeyLink,4.073,0.00841971,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.06.15_02:36:00_TAI,11328,4.57601e+21,173.335,3665020000000.0,0.0,55.922607,1.366444e+22,1429.445,Invalid KeyLink,1790509000000.0,24.934,69.55,74.737,-0.45829433,Invalid KeyLink,1.792,0.00774392,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
