T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.11.27_00:00:00_TAI,12257,1.542158e+21,74.323,1455870000000.0,0.0,101.639328,5.62919e+21,1983.485,Invalid KeyLink,528113300000.0,23.996,108.015,110.981,0.19026761,Invalid KeyLink,1.404,0.01132475,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_00:12:00_TAI,12257,1.527365e+21,68.711,1359015000000.0,0.0,100.467026,5.391659e+21,1912.317,Invalid KeyLink,435144900000.0,23.665,105.333,108.907,-0.06329666,Invalid KeyLink,1.036,0.0097566,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_00:24:00_TAI,12257,1.523126e+21,67.621,1338466000000.0,0.0,102.949928,5.339424e+21,1873.494,Invalid KeyLink,410613500000.0,23.801,102.54,105.917,0.04756216,Invalid KeyLink,0.513,0.00987008,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_00:36:00_TAI,12257,1.538109e+21,65.618,1300764000000.0,0.0,101.979805,5.354428e+21,1868.31,Invalid KeyLink,292172300000.0,23.574,105.391,109.016,-0.05860753,Invalid KeyLink,0.602,0.00719278,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_00:48:00_TAI,12257,1.570027e+21,69.69,1369613000000.0,0.0,99.289268,5.533574e+21,1883.684,Invalid KeyLink,487339200000.0,23.538,103.446,106.521,0.20104083,Invalid KeyLink,0.995,0.01121401,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_01:00:00_TAI,12257,1.568962e+21,73.314,1445282000000.0,0.0,100.429558,5.601288e+21,1909.324,Invalid KeyLink,601327700000.0,23.764,106.352,109.565,0.18719031,Invalid KeyLink,1.222,0.01520445,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_01:12:00_TAI,12257,1.565075e+21,73.461,1407379000000.0,0.0,99.951668,5.49282e+21,1917.488,Invalid KeyLink,562583300000.0,23.336,108.566,111.708,0.26508164,Invalid KeyLink,0.556,0.013924,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_01:24:00_TAI,12257,1.603136e+21,73.221,1434467000000.0,0.0,101.55555,5.557311e+21,1863.957,Invalid KeyLink,304422300000.0,23.605,106.175,109.567,0.1045625,Invalid KeyLink,0.757,0.00884657,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_01:36:00_TAI,12257,1.59186e+21,72.511,1391154000000.0,0.0,103.045311,5.448411e+21,1865.659,Invalid KeyLink,637937600000.0,23.391,108.557,111.959,0.30934009,Invalid KeyLink,0.773,0.01427286,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.11.27_01:48:00_TAI,12257,1.594627e+21,74.944,1434394000000.0,1.835,98.624084,5.464168e+21,1873.61,Invalid KeyLink,509307800000.0,23.7,110.942,114.289,0.31953943,Invalid KeyLink,0.774,0.01232983,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
