T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2026.02.20_00:00:00_TAI,14375,1.978848e+22,831.518,16420340000000.0,3.744,472.526123,3.018715e+23,7111.514,Invalid KeyLink,4446374000000.0,37.958,63.366,66.435,-0.03147931,Invalid KeyLink,22.094,-0.00966592,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_00:12:00_TAI,14375,1.962791e+22,827.092,16059010000000.0,3.793,460.60672,3.022337e+23,7282.266,Invalid KeyLink,4532818000000.0,37.855,63.836,66.67,-0.05306435,Invalid KeyLink,22.006,-0.00999454,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_00:24:00_TAI,14375,1.947252e+22,824.213,15859050000000.0,3.747,468.188141,2.987896e+23,7268.59,Invalid KeyLink,3694391000000.0,37.849,63.76,66.972,-0.08553667,Invalid KeyLink,22.24,-0.01013545,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_00:36:00_TAI,14375,1.940202e+22,821.573,15691190000000.0,3.707,459.152008,2.987944e+23,7322.884,Invalid KeyLink,4463666000000.0,37.889,63.713,66.714,-0.06297632,Invalid KeyLink,22.269,-0.0106323,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_00:48:00_TAI,14375,1.936266e+22,807.582,15574790000000.0,3.787,461.690216,2.986733e+23,7317.058,Invalid KeyLink,4599169000000.0,38.011,63.433,66.763,-0.03499207,Invalid KeyLink,22.531,-0.01008997,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_01:00:00_TAI,14375,1.914103e+22,812.283,15508510000000.0,3.751,457.912689,3.000201e+23,7471.104,Invalid KeyLink,4554355000000.0,38.167,63.396,66.996,-0.07177058,Invalid KeyLink,22.816,-0.01021115,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_01:12:00_TAI,14375,1.917976e+22,803.661,15302420000000.0,3.787,453.693115,2.98327e+23,7384.009,Invalid KeyLink,3949061000000.0,38.141,63.234,66.479,-0.08179902,Invalid KeyLink,22.346,-0.00951675,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_01:24:00_TAI,14375,1.925766e+22,816.703,15624680000000.0,3.723,449.50824,2.99822e+23,7357.888,Invalid KeyLink,3651102000000.0,37.982,62.698,66.402,-0.00750142,Invalid KeyLink,22.279,-0.00913053,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_01:36:00_TAI,14375,1.895591e+22,803.508,15203310000000.0,3.761,438.392242,2.984452e+23,7505.354,Invalid KeyLink,4027966000000.0,38.157,62.471,65.768,0.00068973,Invalid KeyLink,22.5,-0.00987693,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_01:48:00_TAI,14375,1.892009e+22,783.121,14965990000000.0,3.723,437.065735,2.972241e+23,7432.941,Invalid KeyLink,3783777000000.0,38.534,61.706,64.873,-0.00654553,Invalid KeyLink,22.909,-0.01019021,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_02:00:00_TAI,14375,1.872793e+22,769.19,14770660000000.0,3.664,437.474518,2.995825e+23,7540.251,Invalid KeyLink,3851807000000.0,38.887,61.136,64.362,-0.01789502,Invalid KeyLink,23.134,-0.01031791,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_02:12:00_TAI,14375,1.873773e+22,758.496,14660260000000.0,3.682,434.842102,2.97875e+23,7542.658,Invalid KeyLink,4068623000000.0,38.681,61.605,64.859,0.00267426,Invalid KeyLink,22.689,-0.00994285,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_02:24:00_TAI,14375,1.864186e+22,761.235,14602790000000.0,3.64,434.016541,2.950396e+23,7531.136,Invalid KeyLink,4453961000000.0,38.595,62.16,65.268,-0.00147479,Invalid KeyLink,23.106,-0.01034837,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_02:36:00_TAI,14375,1.865827e+22,770.458,14759360000000.0,3.678,433.426025,2.946318e+23,7484.444,Invalid KeyLink,4038091000000.0,38.75,62.192,65.321,-0.00190976,Invalid KeyLink,23.136,-0.00985962,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_02:48:00_TAI,14375,1.862839e+22,781.553,15084330000000.0,3.702,432.298157,2.969292e+23,7538.229,Invalid KeyLink,4349586000000.0,39.012,61.667,65.176,-0.02205443,Invalid KeyLink,23.196,-0.01020267,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_03:00:00_TAI,14375,1.849141e+22,772.537,14467300000000.0,3.733,434.588928,2.957871e+23,7653.742,Invalid KeyLink,4167613000000.0,38.884,61.822,64.622,-0.0004078,Invalid KeyLink,23.144,-0.01008013,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_03:12:00_TAI,14375,1.825332e+22,762.488,14384950000000.0,3.762,433.307404,2.94341e+23,7795.264,Invalid KeyLink,4065611000000.0,39.048,62.091,65.223,0.04331212,Invalid KeyLink,23.741,-0.01033678,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2026.02.20_03:24:00_TAI,14375,1.835503e+22,760.078,14317040000000.0,3.77,435.743713,2.93171e+23,7701.707,Invalid KeyLink,3756308000000.0,39.004,61.781,64.829,0.03167453,Invalid KeyLink,23.316,-0.01029973,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
