T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2024.03.02_03:48:00_TAI,10856,3.278173e+22,1229.887,20368500000000.0,5.292,1292.296875,3.679554e+23,5415.14,Invalid KeyLink,12808770000000.0,38.48,42.31,46.312,0.3387779,Invalid KeyLink,20.115,-0.02026892,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_04:00:00_TAI,10856,3.20773e+22,1196.96,20669120000000.0,5.281,1312.017578,3.484615e+23,5200.312,Invalid KeyLink,7953971000000.0,38.411,46.535,54.553,0.28656882,Invalid KeyLink,20.848,-0.01206894,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_04:12:00_TAI,10856,3.202308e+22,1168.757,20240930000000.0,5.259,1260.748169,3.256449e+23,4869.457,Invalid KeyLink,8271267000000.0,37.769,46.061,53.34,0.27669662,Invalid KeyLink,19.624,-0.01220381,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_04:24:00_TAI,10856,3.15615e+22,1161.824,19697220000000.0,5.262,1273.851074,3.081188e+23,4753.903,Invalid KeyLink,10951020000000.0,36.921,44.994,50.154,0.32323226,Invalid KeyLink,18.603,-0.01839332,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_04:36:00_TAI,10856,3.133096e+22,1134.548,19453370000000.0,5.329,1267.061157,2.885412e+23,4470.163,Invalid KeyLink,4033377000000.0,36.786,46.253,51.777,0.16052794,Invalid KeyLink,18.482,-0.00128581,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_04:48:00_TAI,10856,3.067044e+22,1104.216,19047920000000.0,5.297,1248.539673,2.777476e+23,4358.544,Invalid KeyLink,6477811000000.0,36.938,47.126,53.306,0.26114243,Invalid KeyLink,18.102,-0.00971581,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_05:00:00_TAI,10856,3.000258e+22,1054.587,18419860000000.0,5.356,1254.852783,2.565838e+23,4105.227,Invalid KeyLink,7972945000000.0,36.882,44.828,48.686,0.26967046,Invalid KeyLink,18.505,-0.01432781,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_05:12:00_TAI,10856,2.930919e+22,977.236,17184960000000.0,5.162,1256.59668,2.386526e+23,3941.878,Invalid KeyLink,5724303000000.0,35.972,46.104,49.68,0.2428862,Invalid KeyLink,16.577,-0.00984677,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_05:24:00_TAI,10856,2.898716e+22,966.899,17872600000000.0,5.114,1237.213013,2.343817e+23,3876.607,Invalid KeyLink,2932034000000.0,35.897,49.203,54.95,0.12457579,Invalid KeyLink,17.608,-0.00049343,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_05:36:00_TAI,10856,2.819165e+22,903.64,16573400000000.0,5.21,1213.055054,2.042191e+23,3540.658,Invalid KeyLink,3291634000000.0,34.86,48.278,53.213,0.14659862,Invalid KeyLink,16.387,0.00092348,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_05:48:00_TAI,10856,2.687416e+22,886.179,16410340000000.0,5.198,1173.779175,1.966296e+23,3552.633,Invalid KeyLink,610175700000.0,34.457,53.22,59.923,-0.02831923,Invalid KeyLink,15.966,0.002816,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_06:00:00_TAI,10856,2.585037e+22,817.676,15024510000000.0,5.284,1145.183838,1.808731e+23,3366.833,Invalid KeyLink,2697135000000.0,34.414,50.748,56.076,0.12896456,Invalid KeyLink,15.68,0.00124973,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_06:12:00_TAI,10856,2.506524e+22,739.277,14035120000000.0,5.238,1147.90332,1.614169e+23,3117.894,Invalid KeyLink,1698224000000.0,33.71,51.147,56.775,0.08426037,Invalid KeyLink,14.694,-0.00134269,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_06:24:00_TAI,10856,2.435858e+22,705.661,13636190000000.0,5.313,1130.231934,1.529053e+23,2976.16,Invalid KeyLink,1855190000000.0,34.253,49.908,54.962,0.09275439,Invalid KeyLink,14.99,0.00041064,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_06:36:00_TAI,10856,2.381982e+22,655.019,13136060000000.0,5.307,1095.801147,1.432074e+23,2827.155,Invalid KeyLink,1091559000000.0,33.855,49.106,53.937,0.05535297,Invalid KeyLink,14.443,0.00049783,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_06:48:00_TAI,10856,2.318675e+22,620.777,12554390000000.0,5.392,1060.970337,1.291318e+23,2582.661,Invalid KeyLink,1635142000000.0,33.854,46.795,51.142,0.08400335,Invalid KeyLink,14.184,0.00025876,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_07:00:00_TAI,10856,2.277016e+22,570.918,11835930000000.0,5.377,1027.010132,1.193965e+23,2391.573,Invalid KeyLink,2032778000000.0,33.604,45.222,48.48,0.10458934,Invalid KeyLink,13.415,0.00153821,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_07:12:00_TAI,10856,2.204932e+22,584.161,12513380000000.0,5.352,1006.066528,1.105394e+23,2265.568,Invalid KeyLink,951086800000.0,33.166,48.096,53.8,-0.05007079,Invalid KeyLink,13.955,0.0005932,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_07:24:00_TAI,10856,2.151197e+22,536.815,11814240000000.0,5.386,978.070374,1.111105e+23,2312.332,Invalid KeyLink,2459456000000.0,33.843,44.964,48.389,0.00911254,Invalid KeyLink,13.993,0.00471186,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_07:36:00_TAI,10856,2.096066e+22,510.197,11150520000000.0,5.323,938.022156,9.75703e+22,2100.799,Invalid KeyLink,1093513000000.0,33.063,45.107,47.57,-0.06047761,Invalid KeyLink,12.696,0.00268091,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_07:48:00_TAI,10856,2.039692e+22,478.133,10544320000000.0,5.336,908.11853,8.966796e+22,1955.763,Invalid KeyLink,720375400000.0,33.321,44.09,47.441,0.04035918,Invalid KeyLink,13.831,0.00298933,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_08:00:00_TAI,10856,2.013552e+22,493.748,11266230000000.0,5.386,871.346375,8.490504e+22,1870.9,Invalid KeyLink,1191854000000.0,32.391,48.47,54.849,-0.06745995,Invalid KeyLink,13.391,0.00305988,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_08:12:00_TAI,10856,1.992289e+22,481.048,10776080000000.0,5.336,837.849487,7.790859e+22,1755.518,Invalid KeyLink,757557200000.0,31.585,49.221,53.74,-0.04384733,Invalid KeyLink,12.191,0.00265446,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_08:24:00_TAI,10856,1.993388e+22,490.175,10972370000000.0,5.421,803.447754,7.702794e+22,1729.568,Invalid KeyLink,1491115000000.0,31.45,48.404,53.521,-0.04963708,Invalid KeyLink,11.489,0.00375682,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_08:36:00_TAI,10856,1.950461e+22,444.776,9680943000000.0,5.37,778.875793,6.801826e+22,1567.895,Invalid KeyLink,700355800000.0,31.628,45.64,47.491,0.04146901,Invalid KeyLink,10.791,0.00337149,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_08:48:00_TAI,10856,1.927168e+22,458.328,9875903000000.0,5.38,744.046021,6.669058e+22,1569.629,Invalid KeyLink,1359415000000.0,30.662,48.223,51.844,-0.06364629,Invalid KeyLink,10.493,0.00403841,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_09:00:00_TAI,10856,1.897142e+22,439.936,9444080000000.0,5.388,718.252258,5.982195e+22,1455.699,Invalid KeyLink,1335969000000.0,30.22,49.044,52.196,-0.0835081,Invalid KeyLink,9.64,0.00243184,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_09:12:00_TAI,10856,1.90288e+22,436.644,9449873000000.0,5.455,671.045105,5.827764e+22,1425.722,Invalid KeyLink,705745400000.0,29.422,48.5,50.149,0.0408816,Invalid KeyLink,8.759,0.00419648,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_09:24:00_TAI,10856,1.875772e+22,469.283,10121790000000.0,5.501,648.610291,5.989043e+22,1503.775,Invalid KeyLink,1231064000000.0,28.529,53.34,58.493,-0.07940308,Invalid KeyLink,8.93,0.00395511,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_09:36:00_TAI,10856,1.852929e+22,455.101,9805243000000.0,5.525,610.865051,5.507765e+22,1421.029,Invalid KeyLink,834053000000.0,27.204,54.359,59.291,-0.04564577,Invalid KeyLink,7.422,0.00382289,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_09:48:00_TAI,10856,1.831625e+22,448.421,9505856000000.0,5.463,582.865723,5.231767e+22,1370.816,Invalid KeyLink,1732303000000.0,27.423,51.45,55.018,-0.01500295,Invalid KeyLink,6.859,0.00550726,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_10:00:00_TAI,10856,1.786954e+22,408.146,8363046000000.0,5.316,546.068848,4.434718e+22,1216.453,Invalid KeyLink,421587000000.0,26.554,49.907,52.067,-0.02101196,Invalid KeyLink,5.464,0.00326905,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_10:12:00_TAI,10856,1.789943e+22,439.625,9323425000000.0,5.265,523.391907,4.744928e+22,1292.364,Invalid KeyLink,2004785000000.0,25.51,54.57,60.109,-0.14027487,Invalid KeyLink,4.901,0.00418189,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_10:24:00_TAI,10856,1.782276e+22,416.724,8802559000000.0,5.23,499.972534,4.423407e+22,1209.517,Invalid KeyLink,3192713000000.0,25.292,50.761,54.645,-0.22427429,Invalid KeyLink,4.619,0.00426507,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_10:36:00_TAI,10856,1.717696e+22,398.853,8290875000000.0,5.239,472.189575,4.154977e+22,1198.576,Invalid KeyLink,3232427000000.0,24.422,51.262,55.215,-0.23955108,Invalid KeyLink,3.728,0.00399223,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_10:48:00_TAI,10856,1.672922e+22,399.547,8273168000000.0,5.276,441.205322,4.204062e+22,1257.14,Invalid KeyLink,1943028000000.0,24.292,53.439,59.098,-0.14927056,Invalid KeyLink,3.832,0.0042046,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_11:00:00_TAI,10856,1.691805e+22,390.876,8088661000000.0,5.245,416.917267,3.877064e+22,1136.166,Invalid KeyLink,1130469000000.0,24.202,50.354,52.851,-0.02706979,Invalid KeyLink,3.156,0.00477495,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_11:12:00_TAI,10856,1.658731e+22,390.894,8088510000000.0,5.433,390.362579,4.089422e+22,1217.203,Invalid KeyLink,2143650000000.0,24.292,52.165,55.97,-0.16392793,Invalid KeyLink,3.589,0.00464055,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_11:24:00_TAI,10856,1.64467e+22,378.084,7797161000000.0,5.53,378.652832,4.131788e+22,1235.479,Invalid KeyLink,1940951000000.0,24.489,52.188,56.12,-0.14911415,Invalid KeyLink,3.558,0.00539402,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_11:36:00_TAI,10856,1.630446e+22,354.871,7379925000000.0,5.504,350.347015,3.723591e+22,1124.269,Invalid KeyLink,2613317000000.0,23.909,50.474,53.387,-0.20272943,Invalid KeyLink,3.428,0.0044696,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_11:48:00_TAI,10856,1.600535e+22,348.78,7008022000000.0,5.547,325.398376,3.337039e+22,1030.786,Invalid KeyLink,1113961000000.0,24.205,47.762,47.933,-0.08841037,Invalid KeyLink,2.806,0.00475476,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_12:00:00_TAI,10856,1.580413e+22,348.731,7015328000000.0,5.456,311.168518,3.18803e+22,986.1744,Invalid KeyLink,1024787000000.0,23.994,47.81,48.163,-0.07904377,Invalid KeyLink,2.962,0.00498345,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_12:12:00_TAI,10856,1.530632e+22,351.152,7307241000000.0,5.529,280.028778,3.539505e+22,1129.323,Invalid KeyLink,1960432000000.0,23.611,52.674,57.112,-0.160721,Invalid KeyLink,4.106,0.00341228,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_12:24:00_TAI,10856,1.488349e+22,325.866,7001562000000.0,5.489,257.589905,2.954271e+22,958.3112,Invalid KeyLink,601720200000.0,23.478,49.34,51.952,-0.05015406,Invalid KeyLink,4.403,0.00406792,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_12:36:00_TAI,10856,1.448433e+22,318.456,6645277000000.0,5.525,233.98053,3.14111e+22,1043.6,Invalid KeyLink,1370942000000.0,23.647,48.93,52.846,-0.11704026,Invalid KeyLink,3.552,0.00517036,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_12:48:00_TAI,10856,1.356161e+22,306.734,6812087000000.0,5.489,206.862869,3.095074e+22,1074.977,Invalid KeyLink,1620853000000.0,23.737,50.547,56.202,-0.14465959,Invalid KeyLink,5.208,0.00381183,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_13:00:00_TAI,10856,1.336788e+22,296.339,6578056000000.0,5.444,198.755035,3.174921e+22,1119.387,Invalid KeyLink,788876200000.0,24.059,49.382,55.287,-0.05966912,Invalid KeyLink,4.912,0.00478209,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_13:12:00_TAI,10856,1.2834e+22,284.985,6206239000000.0,5.475,176.884918,2.980514e+22,1100.681,Invalid KeyLink,803383300000.0,23.9,49.444,54.375,-0.07624102,Invalid KeyLink,3.649,0.00342526,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_13:24:00_TAI,10856,1.255349e+22,281.413,6099967000000.0,5.414,169.747162,2.487572e+22,934.3124,Invalid KeyLink,1428165000000.0,23.339,47.689,52.061,-0.07241165,Invalid KeyLink,3.242,0.00619684,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_13:36:00_TAI,10856,1.195422e+22,253.994,5590400000000.0,5.408,160.326508,2.629533e+22,1025.803,Invalid KeyLink,1000341000000.0,23.708,47.713,53.479,-0.10028802,Invalid KeyLink,3.663,0.00258948,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_13:48:00_TAI,10856,1.175613e+22,234.763,5193240000000.0,5.395,162.762772,2.108141e+22,829.3639,Invalid KeyLink,291499800000.0,23.219,45.11,48.279,-0.02582308,Invalid KeyLink,2.142,0.00421441,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_14:00:00_TAI,10856,1.124305e+22,226.93,5050756000000.0,5.406,154.688889,2.019611e+22,822.3779,Invalid KeyLink,494202300000.0,23.331,45.682,48.216,-0.05171821,Invalid KeyLink,2.45,0.00408347,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_14:12:00_TAI,10856,1.063992e+22,212.654,4857562000000.0,5.28,139.571762,2.064663e+22,891.0275,Invalid KeyLink,705763300000.0,23.287,47.412,52.21,-0.07827903,Invalid KeyLink,2.762,0.00374425,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_14:24:00_TAI,10856,9.711461e+21,237.747,6320385000000.0,5.266,129.754501,2.560134e+22,1148.494,Invalid KeyLink,2260346000000.0,24.353,53.398,63.535,-0.26061225,Invalid KeyLink,7.471,-0.00013939,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_14:36:00_TAI,10856,9.545083e+21,222.963,5331528000000.0,5.25,113.488937,2.288073e+22,1073.719,Invalid KeyLink,2270723000000.0,23.44,49.842,57.993,-0.27387205,Invalid KeyLink,3.87,0.00246686,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_14:48:00_TAI,10856,9.22947e+21,178.308,4092466000000.0,5.304,100.681908,1.474276e+22,728.0366,Invalid KeyLink,661627100000.0,22.233,43.612,45.619,-0.08397681,Invalid KeyLink,1.377,0.00394051,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_15:00:00_TAI,10856,8.606783e+21,167.547,3859085000000.0,5.324,88.189125,1.429214e+22,760.121,Invalid KeyLink,545734300000.0,21.86,45.794,49.428,-0.06672353,Invalid KeyLink,2.274,0.00454987,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_15:12:00_TAI,10856,8.379678e+21,165.293,3928998000000.0,5.259,75.919708,1.448102e+22,774.2684,Invalid KeyLink,504813500000.0,22.3,45.516,49.727,-0.06937634,Invalid KeyLink,3.039,0.00428495,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_15:24:00_TAI,10856,7.839883e+21,165.708,4134165000000.0,5.227,62.714539,1.485068e+22,832.5173,Invalid KeyLink,273848600000.0,22.434,46.703,53.452,-0.03945965,Invalid KeyLink,3.551,0.00316246,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_15:36:00_TAI,10856,7.376226e+21,145.107,3307609000000.0,5.366,55.744053,1.193072e+22,730.0239,Invalid KeyLink,1053691000000.0,22.061,43.932,46.819,-0.05617266,Invalid KeyLink,0.967,0.00720841,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_15:48:00_TAI,10856,6.9875e+21,136.923,3065970000000.0,5.395,46.998753,1.060806e+22,692.0579,Invalid KeyLink,350061400000.0,21.111,43.591,45.783,-0.05870307,Invalid KeyLink,0.529,0.0035447,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_16:00:00_TAI,10856,5.871515e+21,112.845,2556801000000.0,5.365,35.465336,8.668513e+21,678.2997,Invalid KeyLink,80442280000.0,20.807,44.994,46.571,0.01099554,Invalid KeyLink,0.447,0.00183947,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_16:12:00_TAI,10856,5.081684e+21,116.459,3321644000000.0,5.321,30.495367,1.370231e+22,1110.979,Invalid KeyLink,805461600000.0,23.454,55.569,71.828,-0.06936965,Invalid KeyLink,10.219,-0.00216801,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_16:24:00_TAI,10856,5.286402e+21,100.638,2339188000000.0,5.223,25.575535,7.437086e+21,621.1899,Invalid KeyLink,111142800000.0,21.188,44.554,47.358,-0.02386335,Invalid KeyLink,1.32,0.0024683,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_16:36:00_TAI,10856,4.979378e+21,98.556,2359768000000.0,5.237,21.441185,8.649052e+21,754.8243,Invalid KeyLink,565396800000.0,21.934,47.425,54.16,-0.12684228,Invalid KeyLink,2.515,0.00750389,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2024.03.02_16:48:00_TAI,10856,4.449815e+21,91.1,2616385000000.0,5.216,17.204693,9.369432e+21,858.1756,Invalid KeyLink,201434600000.0,22.814,47.921,61.292,-0.01782503,Invalid KeyLink,7.663,0.0075057,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
