T_REC,HARPNUM,USFLUX,TOTUSJH,TOTUSJZ,R_VALUE,AREA_ACR,TOTPOT,MEANPOT,ABSNJZ,SAVNCPP,MEANGAM,MEANGBT,MEANGBZ,MEANJZD,TOTFZD,SHRGT45,MEANALP,TOTUSHT,EPSX,EPSY,EPSZ
2025.08.09_00:00:00_TAI,13567,1.046249e+22,546.518,6838901000000.0,4.312,435.689667,9.077606e+22,5831.186,Invalid KeyLink,5893077000000.0,31.725,81.816,87.452,0.07318435,Invalid KeyLink,13.308,-0.02495191,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_00:12:00_TAI,13567,1.050946e+22,533.343,6681018000000.0,4.267,414.448761,9.227797e+22,5905.496,Invalid KeyLink,5191914000000.0,31.97,81.3,86.964,0.10617037,Invalid KeyLink,13.31,-0.02433417,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_00:24:00_TAI,13567,1.042559e+22,544.355,6807210000000.0,4.357,404.661652,9.146543e+22,5973.828,Invalid KeyLink,5325738000000.0,31.66,81.21,86.6,0.11830588,Invalid KeyLink,13.149,-0.0236491,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_00:36:00_TAI,13567,1.059206e+22,555.589,7012936000000.0,4.213,424.641907,9.221146e+22,5897.232,Invalid KeyLink,5486768000000.0,31.696,81.224,86.787,0.05183081,Invalid KeyLink,13.02,-0.02333276,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_00:48:00_TAI,13567,1.06071e+22,559.845,7107995000000.0,4.542,422.550964,9.280919e+22,5935.459,Invalid KeyLink,4969211000000.0,31.804,81.247,87.792,0.03076237,Invalid KeyLink,13.182,-0.0214013,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_01:00:00_TAI,13567,1.070045e+22,578.164,7381770000000.0,4.284,409.120636,9.293113e+22,5893.703,Invalid KeyLink,5733266000000.0,31.791,81.219,87.504,-0.0288233,Invalid KeyLink,13.274,-0.02345287,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_01:12:00_TAI,13567,1.07029e+22,564.057,7226664000000.0,4.411,398.168335,9.407302e+22,5906.424,Invalid KeyLink,5501771000000.0,31.984,80.814,86.287,0.00924398,Invalid KeyLink,13.349,-0.02328372,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_01:24:00_TAI,13567,1.074351e+22,568.238,7245844000000.0,4.326,397.311737,9.532421e+22,5983.982,Invalid KeyLink,5349474000000.0,32.047,80.737,86.468,0.00898493,Invalid KeyLink,13.722,-0.02215661,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_01:36:00_TAI,13567,1.080674e+22,576.266,7319353000000.0,4.24,394.448029,9.423864e+22,5854.338,Invalid KeyLink,5321133000000.0,31.901,80.646,86.544,-0.01082639,Invalid KeyLink,12.969,-0.02167087,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_01:48:00_TAI,13567,1.084319e+22,580.294,7347428000000.0,4.125,385.950684,9.410457e+22,5878.506,Invalid KeyLink,4908894000000.0,31.692,80.392,86.175,-0.04445912,Invalid KeyLink,12.527,-0.02093299,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_02:00:00_TAI,13567,1.110264e+22,602.722,7761005000000.0,4.455,412.674133,9.595668e+22,5831.177,Invalid KeyLink,4548714000000.0,31.666,81.211,87.05,-0.06595936,Invalid KeyLink,13.009,-0.01964846,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_02:12:00_TAI,13567,1.134524e+22,642.955,8296398000000.0,4.532,405.687866,1.002416e+23,5959.311,Invalid KeyLink,4602556000000.0,31.725,82.513,92.1,-0.23447855,Invalid KeyLink,13.445,-0.01901997,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
2025.08.09_02:24:00_TAI,13567,1.153869e+22,645.89,8178819000000.0,4.42,411.72229,9.868638e+22,5836.897,Invalid KeyLink,5756169000000.0,31.442,82.261,87.869,-0.18100126,Invalid KeyLink,12.764,-0.01998322,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink,Invalid KeyLink
